ping,lat,lon,heading,altitude,speed,depth
465,18.9224524,72.8350881,45.50,10.04,3.0,20.0
466,18.9224534,72.8350892,45.46,9.94,3.0,20.0
467,18.9224544,72.8350902,45.45,10.02,3.0,20.0
468,18.9224554,72.8350913,45.44,10.08,3.0,20.0
469,18.9224563,72.8350923,45.49,9.99,3.0,20.0
470,18.9224573,72.8350934,45.55,9.91,3.0,20.0
471,18.9224583,72.8350944,45.67,10.07,3.0,20.0
472,18.9224592,72.8350955,45.73,9.96,3.0,20.0
473,18.9224602,72.8350965,45.68,10.04,3.0,20.0
474,18.9224612,72.8350976,45.60,9.99,3.0,20.0
475,18.9224621,72.8350986,45.61,9.99,3.0,20.0
476,18.9224631,72.8350997,45.69,9.99,3.0,20.0
477,18.9224641,72.8351007,45.58,10.08,3.0,20.0
478,18.9224651,72.8351018,45.68,9.99,3.0,20.0
479,18.9224660,72.8351028,45.58,10.00,3.0,20.0
480,18.9224670,72.8351039,45.48,10.00,3.0,20.0
481,18.9224680,72.8351049,45.44,10.02,3.0,20.0
482,18.9224690,72.8351059,45.32,10.08,3.0,20.0
483,18.9224699,72.8351070,45.21,9.95,3.0,20.0
484,18.9224709,72.8351080,45.25,10.00,3.0,20.0
485,18.9224719,72.8351091,45.16,9.95,3.0,20.0
486,18.9224729,72.8351101,45.03,10.03,3.0,20.0
487,18.9224738,72.8351111,45.04,10.03,3.0,20.0
488,18.9224748,72.8351122,45.02,9.95,3.0,20.0
489,18.9224758,72.8351132,44.94,10.05,3.0,20.0
490,18.9224768,72.8351142,44.84,9.90,3.0,20.0
491,18.9224778,72.8351153,44.71,10.04,3.0,20.0
492,18.9224788,72.8351163,44.66,9.97,3.0,20.0
493,18.9224798,72.8351173,44.55,9.99,3.0,20.0
494,18.9224807,72.8351184,44.61,10.01,3.0,20.0
495,18.9224817,72.8351194,44.55,10.07,3.0,20.0
496,18.9224827,72.8351204,44.44,9.92,3.0,20.0
497,18.9224837,72.8351215,44.49,9.90,3.0,20.0
498,18.9224847,72.8351225,44.50,9.91,3.0,20.0
499,18.9224857,72.8351235,44.44,10.01,3.0,20.0
500,18.9224867,72.8351245,44.46,10.01,3.0,20.0
501,18.9224877,72.8351256,44.53,10.10,3.0,20.0
502,18.9224887,72.8351266,44.59,9.96,3.0,20.0
503,18.9224896,72.8351276,44.60,9.94,3.0,20.0
504,18.9224906,72.8351286,44.46,10.00,3.0,20.0
505,18.9224916,72.8351297,44.55,10.07,3.0,20.0
506,18.9224926,72.8351307,44.57,9.91,3.0,20.0
507,18.9224936,72.8351317,44.67,9.95,3.0,20.0
508,18.9224946,72.8351328,44.68,9.98,3.0,20.0
509,18.9224956,72.8351338,44.83,10.03,3.0,20.0
510,18.9224966,72.8351348,44.84,10.06,3.0,20.0
511,18.9224975,72.8351359,44.95,9.92,3.0,20.0
512,18.9224985,72.8351369,45.03,10.09,3.0,20.0
513,18.9224995,72.8351379,45.06,9.93,3.0,20.0
514,18.9225005,72.8351390,45.16,9.91,3.0,20.0
515,18.9225015,72.8351400,45.16,10.10,3.0,20.0
516,18.9225024,72.8351411,45.21,9.99,3.0,20.0
517,18.9225034,72.8351421,45.17,9.96,3.0,20.0
518,18.9225044,72.8351432,45.31,9.94,3.0,20.0
519,18.9225054,72.8351442,45.22,10.08,3.0,20.0
520,18.9225063,72.8351452,45.17,10.07,3.0,20.0
521,18.9225073,72.8351463,45.10,9.94,3.0,20.0
522,18.9225083,72.8351473,45.19,10.04,3.0,20.0
523,18.9225093,72.8351484,45.12,10.09,3.0,20.0
524,18.9225102,72.8351494,45.26,10.01,3.0,20.0
525,18.9225112,72.8351504,45.18,9.91,3.0,20.0
526,18.9225122,72.8351515,45.26,10.09,3.0,20.0
527,18.9225132,72.8351525,45.37,9.91,3.0,20.0
528,18.9225142,72.8351536,45.48,10.08,3.0,20.0
529,18.9225151,72.8351546,45.62,9.93,3.0,20.0
530,18.9225161,72.8351557,45.56,10.00,3.0,20.0
531,18.9225171,72.8351567,45.42,9.90,3.0,20.0
532,18.9225180,72.8351578,45.54,9.95,3.0,20.0
533,18.9225190,72.8351588,45.40,10.09,3.0,20.0
534,18.9225200,72.8351598,45.50,10.05,3.0,20.0
535,18.9225210,72.8351609,45.57,9.99,3.0,20.0
536,18.9225219,72.8351619,45.58,9.97,3.0,20.0
537,18.9225229,72.8351630,45.57,9.99,3.0,20.0
538,18.9225239,72.8351640,45.72,9.95,3.0,20.0
539,18.9225248,72.8351651,45.79,9.97,3.0,20.0
540,18.9225258,72.8351661,45.72,9.97,3.0,20.0
541,18.9225268,72.8351672,45.69,9.97,3.0,20.0
542,18.9225277,72.8351682,45.62,9.97,3.0,20.0
543,18.9225287,72.8351693,45.63,9.96,3.0,20.0
544,18.9225297,72.8351703,45.75,9.99,3.0,20.0
545,18.9225307,72.8351714,45.66,10.07,3.0,20.0
546,18.9225316,72.8351724,45.59,9.93,3.0,20.0
547,18.9225326,72.8351735,45.66,10.09,3.0,20.0
548,18.9225336,72.8351745,45.55,9.92,3.0,20.0
549,18.9225345,72.8351756,45.59,10.02,3.0,20.0
550,18.9225355,72.8351766,45.68,9.90,3.0,20.0
551,18.9225365,72.8351777,45.69,10.05,3.0,20.0
552,18.9225374,72.8351787,45.77,10.01,3.0,20.0
553,18.9225384,72.8351798,45.87,9.90,3.0,20.0
554,18.9225394,72.8351808,45.84,9.93,3.0,20.0
555,18.9225403,72.8351819,45.95,10.01,3.0,20.0
556,18.9225413,72.8351829,45.97,9.95,3.0,20.0
557,18.9225423,72.8351840,46.12,10.06,3.0,20.0
558,18.9225432,72.8351850,46.04,10.07,3.0,20.0
559,18.9225442,72.8351861,46.05,10.04,3.0,20.0
560,18.9225452,72.8351872,46.03,10.04,3.0,20.0
561,18.9225461,72.8351882,45.93,10.08,3.0,20.0
562,18.9225471,72.8351893,45.85,9.97,3.0,20.0
563,18.9225481,72.8351903,45.89,9.97,3.0,20.0
564,18.9225490,72.8351914,45.93,9.97,3.0,20.0
565,18.9225500,72.8351924,46.06,9.91,3.0,20.0
566,18.9225509,72.8351935,46.18,9.94,3.0,20.0
567,18.9225519,72.8351945,46.07,10.10,3.0,20.0
568,18.9225529,72.8351956,45.99,10.03,3.0,20.0
569,18.9225538,72.8351967,46.07,10.09,3.0,20.0
570,18.9225548,72.8351977,46.01,9.94,3.0,20.0
571,18.9225558,72.8351988,45.96,9.95,3.0,20.0
572,18.9225567,72.8351998,45.91,10.06,3.0,20.0
573,18.9225577,72.8352009,45.89,10.03,3.0,20.0
574,18.9225587,72.8352019,45.90,10.01,3.0,20.0
575,18.9225596,72.8352030,46.00,10.07,3.0,20.0
576,18.9225606,72.8352040,45.98,9.96,3.0,20.0
577,18.9225615,72.8352051,46.10,10.08,3.0,20.0
578,18.9225625,72.8352061,46.04,9.98,3.0,20.0
579,18.9225635,72.8352072,46.06,9.97,3.0,20.0
580,18.9225644,72.8352083,46.11,10.03,3.0,20.0
581,18.9225654,72.8352093,45.99,10.06,3.0,20.0
582,18.9225664,72.8352104,46.10,10.04,3.0,20.0
583,18.9225673,72.8352114,45.97,9.97,3.0,20.0
584,18.9225683,72.8352125,46.07,10.07,3.0,20.0
585,18.9225692,72.8352135,45.97,10.07,3.0,20.0
586,18.9225702,72.8352146,45.82,9.91,3.0,20.0
587,18.9225712,72.8352156,45.77,9.96,3.0,20.0
588,18.9225722,72.8352167,45.65,10.01,3.0,20.0
589,18.9225731,72.8352177,45.67,10.01,3.0,20.0
590,18.9225741,72.8352188,45.73,9.98,3.0,20.0
591,18.9225751,72.8352198,45.81,10.07,3.0,20.0
592,18.9225760,72.8352209,45.73,9.94,3.0,20.0
593,18.9225770,72.8352219,45.59,10.05,3.0,20.0
594,18.9225780,72.8352230,45.49,9.91,3.0,20.0
595,18.9225789,72.8352240,45.42,10.05,3.0,20.0
596,18.9225799,72.8352251,45.41,9.92,3.0,20.0
597,18.9225809,72.8352261,45.50,9.91,3.0,20.0
598,18.9225819,72.8352272,45.37,10.02,3.0,20.0
599,18.9225828,72.8352282,45.45,10.06,3.0,20.0
600,18.9225838,72.8352293,45.55,10.04,3.0,20.0
601,18.9225848,72.8352303,45.51,10.01,3.0,20.0
602,18.9225858,72.8352313,45.58,9.92,3.0,20.0
603,18.9225867,72.8352324,45.68,10.03,3.0,20.0
604,18.9225877,72.8352334,45.63,10.09,3.0,20.0
605,18.9225887,72.8352345,45.74,10.07,3.0,20.0
606,18.9225896,72.8352355,45.80,10.03,3.0,20.0
607,18.9225906,72.8352366,45.88,10.08,3.0,20.0
608,18.9225916,72.8352377,45.84,9.93,3.0,20.0
609,18.9225925,72.8352387,45.74,10.08,3.0,20.0
610,18.9225935,72.8352398,45.69,10.07,3.0,20.0
611,18.9225945,72.8352408,45.83,9.97,3.0,20.0
612,18.9225954,72.8352419,45.80,9.92,3.0,20.0
613,18.9225964,72.8352429,45.81,9.94,3.0,20.0
614,18.9225974,72.8352440,45.90,9.91,3.0,20.0
615,18.9225983,72.8352450,45.95,9.95,3.0,20.0
616,18.9225993,72.8352461,46.08,9.96,3.0,20.0
617,18.9226003,72.8352471,46.08,9.96,3.0,20.0
618,18.9226012,72.8352482,46.13,9.98,3.0,20.0
619,18.9226022,72.8352492,46.16,9.96,3.0,20.0
620,18.9226031,72.8352503,46.07,10.03,3.0,20.0
621,18.9226041,72.8352514,46.21,10.08,3.0,20.0
622,18.9226051,72.8352524,46.23,9.92,3.0,20.0
623,18.9226060,72.8352535,46.27,10.09,3.0,20.0
624,18.9226070,72.8352545,46.20,9.97,3.0,20.0
625,18.9226079,72.8352556,46.26,10.09,3.0,20.0
626,18.9226089,72.8352567,46.39,10.04,3.0,20.0
627,18.9226099,72.8352577,46.27,10.06,3.0,20.0
628,18.9226108,72.8352588,46.21,9.99,3.0,20.0
629,18.9226118,72.8352598,46.22,9.93,3.0,20.0
630,18.9226127,72.8352609,46.14,9.97,3.0,20.0
631,18.9226137,72.8352620,46.27,9.95,3.0,20.0
632,18.9226146,72.8352630,46.37,9.96,3.0,20.0
633,18.9226156,72.8352641,46.24,9.95,3.0,20.0
634,18.9226166,72.8352651,46.20,10.00,3.0,20.0
635,18.9226175,72.8352662,46.22,10.03,3.0,20.0
636,18.9226185,72.8352672,46.24,9.99,3.0,20.0
637,18.9226194,72.8352683,46.22,10.01,3.0,20.0
638,18.9226204,72.8352694,46.14,9.98,3.0,20.0
639,18.9226214,72.8352704,46.27,9.99,3.0,20.0
640,18.9226223,72.8352715,46.14,10.03,3.0,20.0
641,18.9226233,72.8352725,46.06,9.96,3.0,20.0
642,18.9226243,72.8352736,46.08,9.96,3.0,20.0
643,18.9226252,72.8352747,46.23,10.09,3.0,20.0
644,18.9226262,72.8352757,46.36,9.91,3.0,20.0
645,18.9226271,72.8352768,46.28,9.97,3.0,20.0
646,18.9226281,72.8352778,46.33,9.93,3.0,20.0
647,18.9226290,72.8352789,46.47,9.98,3.0,20.0
648,18.9226300,72.8352800,46.39,10.00,3.0,20.0
649,18.9226310,72.8352810,46.50,10.04,3.0,20.0
650,18.9226319,72.8352821,46.56,9.97,3.0,20.0
651,18.9226329,72.8352832,46.62,10.01,3.0,20.0
652,18.9226338,72.8352842,46.50,10.09,3.0,20.0
653,18.9226348,72.8352853,46.44,10.00,3.0,20.0
654,18.9226357,72.8352863,46.52,10.07,3.0,20.0
655,18.9226367,72.8352874,46.52,9.97,3.0,20.0
656,18.9226376,72.8352885,46.49,9.94,3.0,20.0
657,18.9226386,72.8352895,46.64,10.01,3.0,20.0
658,18.9226395,72.8352906,46.69,10.07,3.0,20.0
659,18.9226405,72.8352917,46.75,10.00,3.0,20.0
660,18.9226414,72.8352927,46.85,10.06,3.0,20.0
661,18.9226424,72.8352938,46.93,9.95,3.0,20.0
662,18.9226433,72.8352949,46.97,10.07,3.0,20.0
663,18.9226443,72.8352960,47.12,10.03,3.0,20.0
664,18.9226452,72.8352970,47.22,10.08,3.0,20.0
665,18.9226462,72.8352981,47.24,9.93,3.0,20.0
666,18.9226471,72.8352992,47.12,10.07,3.0,20.0
667,18.9226481,72.8353003,47.23,10.07,3.0,20.0
668,18.9226490,72.8353013,47.32,9.97,3.0,20.0
669,18.9226499,72.8353024,47.42,10.03,3.0,20.0
670,18.9226509,72.8353035,47.45,9.98,3.0,20.0
671,18.9226518,72.8353046,47.36,10.10,3.0,20.0
672,18.9226527,72.8353057,47.50,10.05,3.0,20.0
673,18.9226537,72.8353068,47.49,9.98,3.0,20.0
674,18.9226546,72.8353078,47.39,9.99,3.0,20.0
675,18.9226556,72.8353089,47.46,10.05,3.0,20.0
676,18.9226565,72.8353100,47.40,10.05,3.0,20.0
677,18.9226574,72.8353111,47.51,10.07,3.0,20.0
678,18.9226584,72.8353122,47.63,9.97,3.0,20.0
679,18.9226593,72.8353132,47.78,10.02,3.0,20.0
680,18.9226602,72.8353143,47.68,10.02,3.0,20.0
681,18.9226612,72.8353154,47.77,10.02,3.0,20.0
682,18.9226621,72.8353165,47.69,9.94,3.0,20.0
683,18.9226630,72.8353176,47.72,10.09,3.0,20.0
684,18.9226640,72.8353187,47.62,10.07,3.0,20.0
685,18.9226649,72.8353197,47.62,9.97,3.0,20.0
686,18.9226658,72.8353208,47.57,9.93,3.0,20.0
687,18.9226668,72.8353219,47.47,9.96,3.0,20.0
688,18.9226677,72.8353230,47.36,9.94,3.0,20.0
689,18.9226687,72.8353241,47.50,10.07,3.0,20.0
690,18.9226696,72.8353252,47.37,10.03,3.0,20.0
691,18.9226705,72.8353262,47.51,10.09,3.0,20.0
692,18.9226715,72.8353273,47.56,9.95,3.0,20.0
693,18.9226724,72.8353284,47.44,9.95,3.0,20.0
694,18.9226734,72.8353295,47.39,10.08,3.0,20.0
695,18.9226743,72.8353306,47.48,10.08,3.0,20.0
696,18.9226752,72.8353316,47.58,10.00,3.0,20.0
697,18.9226762,72.8353327,47.73,10.05,3.0,20.0
698,18.9226771,72.8353338,47.83,10.09,3.0,20.0
699,18.9226780,72.8353349,47.85,10.09,3.0,20.0
700,18.9226790,72.8353360,47.76,10.05,3.0,20.0
701,18.9226799,72.8353371,47.79,10.05,3.0,20.0
702,18.9226808,72.8353382,47.65,10.08,3.0,20.0
703,18.9226818,72.8353392,47.62,9.97,3.0,20.0
704,18.9226827,72.8353403,47.73,10.05,3.0,20.0
705,18.9226836,72.8353414,47.83,9.98,3.0,20.0
706,18.9226845,72.8353425,47.81,9.95,3.0,20.0
707,18.9226855,72.8353436,47.74,10.08,3.0,20.0
708,18.9226864,72.8353447,47.82,9.95,3.0,20.0
709,18.9226873,72.8353458,47.70,9.98,3.0,20.0
710,18.9226883,72.8353468,47.80,10.00,3.0,20.0
711,18.9226892,72.8353479,47.91,9.90,3.0,20.0
712,18.9226901,72.8353490,48.00,10.02,3.0,20.0
713,18.9226911,72.8353501,47.99,9.94,3.0,20.0
714,18.9226920,72.8353512,47.89,10.03,3.0,20.0
715,18.9226929,72.8353523,47.90,10.00,3.0,20.0
716,18.9226939,72.8353534,48.02,10.09,3.0,20.0
717,18.9226948,72.8353545,48.05,10.00,3.0,20.0
718,18.9226957,72.8353556,47.96,10.09,3.0,20.0
719,18.9226966,72.8353566,47.97,10.04,3.0,20.0
720,18.9226976,72.8353577,47.93,9.95,3.0,20.0
721,18.9226985,72.8353588,47.91,10.09,3.0,20.0
722,18.9226994,72.8353599,47.94,9.91,3.0,20.0
723,18.9227004,72.8353610,47.87,10.06,3.0,20.0
724,18.9227013,72.8353621,48.00,9.94,3.0,20.0
725,18.9227022,72.8353632,47.99,9.92,3.0,20.0
726,18.9227031,72.8353643,47.85,10.01,3.0,20.0
727,18.9227041,72.8353654,47.94,10.03,3.0,20.0
728,18.9227050,72.8353664,47.97,9.91,3.0,20.0
729,18.9227059,72.8353675,47.82,10.00,3.0,20.0
730,18.9227069,72.8353686,47.70,10.03,3.0,20.0
731,18.9227078,72.8353697,47.74,9.91,3.0,20.0
732,18.9227087,72.8353708,47.81,10.09,3.0,20.0
733,18.9227097,72.8353719,47.80,9.99,3.0,20.0
734,18.9227106,72.8353730,47.73,10.07,3.0,20.0
735,18.9227115,72.8353740,47.76,9.94,3.0,20.0
736,18.9227125,72.8353751,47.81,10.03,3.0,20.0
737,18.9227134,72.8353762,47.69,10.05,3.0,20.0
738,18.9227143,72.8353773,47.83,10.10,3.0,20.0
739,18.9227153,72.8353784,47.78,9.96,3.0,20.0
740,18.9227162,72.8353795,47.70,9.94,3.0,20.0
741,18.9227171,72.8353806,47.68,10.02,3.0,20.0
742,18.9227181,72.8353816,47.75,9.95,3.0,20.0
743,18.9227190,72.8353827,47.67,10.04,3.0,20.0
744,18.9227199,72.8353838,47.80,9.94,3.0,20.0
745,18.9227209,72.8353849,47.94,10.03,3.0,20.0
746,18.9227218,72.8353860,48.00,10.08,3.0,20.0
747,18.9227227,72.8353871,48.14,9.93,3.0,20.0
748,18.9227236,72.8353882,48.26,10.07,3.0,20.0
749,18.9227246,72.8353893,48.23,9.93,3.0,20.0
750,18.9227255,72.8353904,48.37,10.00,3.0,20.0
751,18.9227264,72.8353915,48.31,9.91,3.0,20.0
752,18.9227273,72.8353926,48.18,10.09,3.0,20.0
753,18.9227283,72.8353937,48.16,9.91,3.0,20.0
754,18.9227292,72.8353947,48.16,9.96,3.0,20.0
755,18.9227301,72.8353958,48.24,10.07,3.0,20.0
756,18.9227310,72.8353969,48.26,9.97,3.0,20.0
757,18.9227320,72.8353980,48.25,9.99,3.0,20.0
758,18.9227329,72.8353991,48.20,10.00,3.0,20.0
759,18.9227338,72.8354002,48.06,10.07,3.0,20.0
760,18.9227347,72.8354013,48.11,9.93,3.0,20.0
761,18.9227357,72.8354024,48.16,10.08,3.0,20.0
762,18.9227366,72.8354035,48.25,10.03,3.0,20.0
763,18.9227375,72.8354046,48.32,9.99,3.0,20.0
764,18.9227384,72.8354057,48.45,9.96,3.0,20.0
765,18.9227393,72.8354068,48.55,10.06,3.0,20.0
766,18.9227403,72.8354079,48.52,10.09,3.0,20.0
767,18.9227412,72.8354090,48.50,9.93,3.0,20.0
768,18.9227421,72.8354101,48.39,10.10,3.0,20.0
769,18.9227430,72.8354112,48.46,9.97,3.0,20.0
770,18.9227439,72.8354123,48.33,9.97,3.0,20.0
771,18.9227449,72.8354134,48.30,10.07,3.0,20.0
772,18.9227458,72.8354145,48.35,9.96,3.0,20.0
773,18.9227467,72.8354156,48.47,9.94,3.0,20.0
774,18.9227476,72.8354167,48.53,9.95,3.0,20.0
775,18.9227485,72.8354178,48.44,10.04,3.0,20.0
776,18.9227495,72.8354189,48.38,10.05,3.0,20.0
777,18.9227504,72.8354199,48.24,10.00,3.0,20.0
778,18.9227513,72.8354210,48.25,9.98,3.0,20.0
779,18.9227522,72.8354221,48.34,10.00,3.0,20.0
780,18.9227532,72.8354232,48.44,9.91,3.0,20.0
781,18.9227541,72.8354243,48.35,9.99,3.0,20.0
782,18.9227550,72.8354254,48.22,9.94,3.0,20.0
783,18.9227559,72.8354265,48.27,10.07,3.0,20.0
784,18.9227569,72.8354276,48.28,9.93,3.0,20.0
785,18.9227578,72.8354287,48.25,10.02,3.0,20.0
786,18.9227587,72.8354298,48.20,9.99,3.0,20.0
787,18.9227596,72.8354309,48.15,10.04,3.0,20.0
788,18.9227606,72.8354320,48.11,9.93,3.0,20.0
789,18.9227615,72.8354331,48.00,9.99,3.0,20.0
790,18.9227624,72.8354342,47.87,9.90,3.0,20.0
791,18.9227633,72.8354352,47.91,10.08,3.0,20.0
792,18.9227643,72.8354363,48.05,9.96,3.0,20.0
793,18.9227652,72.8354374,47.98,10.07,3.0,20.0
794,18.9227661,72.8354385,47.84,9.99,3.0,20.0
795,18.9227671,72.8354396,47.81,10.09,3.0,20.0
796,18.9227680,72.8354407,47.90,9.98,3.0,20.0
797,18.9227689,72.8354418,47.89,10.07,3.0,20.0
798,18.9227699,72.8354429,47.80,10.07,3.0,20.0
799,18.9227708,72.8354440,47.75,9.93,3.0,20.0
800,18.9227717,72.8354450,47.86,9.91,3.0,20.0
801,18.9227726,72.8354461,47.99,10.04,3.0,20.0
802,18.9227736,72.8354472,47.96,10.01,3.0,20.0
803,18.9227745,72.8354483,47.92,10.01,3.0,20.0
804,18.9227754,72.8354494,47.99,10.08,3.0,20.0
805,18.9227764,72.8354505,48.05,9.98,3.0,20.0
806,18.9227773,72.8354516,47.99,9.93,3.0,20.0
807,18.9227782,72.8354527,48.11,10.09,3.0,20.0
808,18.9227791,72.8354538,48.13,10.01,3.0,20.0
809,18.9227801,72.8354549,48.16,10.03,3.0,20.0
810,18.9227810,72.8354559,48.08,9.92,3.0,20.0
811,18.9227819,72.8354570,48.05,9.96,3.0,20.0
812,18.9227828,72.8354581,48.05,10.03,3.0,20.0
813,18.9227838,72.8354592,48.01,10.01,3.0,20.0
814,18.9227847,72.8354603,48.07,10.04,3.0,20.0
815,18.9227856,72.8354614,48.18,9.99,3.0,20.0
816,18.9227866,72.8354625,48.08,9.99,3.0,20.0
817,18.9227875,72.8354636,48.02,10.09,3.0,20.0
818,18.9227884,72.8354647,48.12,9.97,3.0,20.0
819,18.9227893,72.8354658,48.15,9.92,3.0,20.0
820,18.9227903,72.8354669,48.02,9.91,3.0,20.0
821,18.9227912,72.8354679,48.08,9.94,3.0,20.0
822,18.9227921,72.8354690,48.10,10.01,3.0,20.0
823,18.9227930,72.8354701,48.24,9.96,3.0,20.0
824,18.9227940,72.8354712,48.33,10.09,3.0,20.0
825,18.9227949,72.8354723,48.28,9.98,3.0,20.0
826,18.9227958,72.8354734,48.15,9.98,3.0,20.0
827,18.9227967,72.8354745,48.23,10.07,3.0,20.0
828,18.9227977,72.8354756,48.33,9.90,3.0,20.0
829,18.9227986,72.8354767,48.30,9.98,3.0,20.0
830,18.9227995,72.8354778,48.15,10.05,3.0,20.0
831,18.9228004,72.8354789,48.27,9.96,3.0,20.0
832,18.9228014,72.8354800,48.20,9.95,3.0,20.0
833,18.9228023,72.8354811,48.10,10.09,3.0,20.0
834,18.9228032,72.8354822,48.06,10.03,3.0,20.0
835,18.9228041,72.8354833,48.16,10.04,3.0,20.0
836,18.9228051,72.8354843,48.15,10.02,3.0,20.0
837,18.9228060,72.8354854,48.20,9.95,3.0,20.0
838,18.9228069,72.8354865,48.22,10.02,3.0,20.0
839,18.9228078,72.8354876,48.07,10.05,3.0,20.0
840,18.9228088,72.8354887,48.00,9.90,3.0,20.0
841,18.9228097,72.8354898,48.13,9.98,3.0,20.0
842,18.9228106,72.8354909,48.25,10.00,3.0,20.0
843,18.9228115,72.8354920,48.22,9.95,3.0,20.0
844,18.9228125,72.8354931,48.16,10.03,3.0,20.0
845,18.9228134,72.8354942,48.31,10.08,3.0,20.0
846,18.9228143,72.8354953,48.45,10.08,3.0,20.0
847,18.9228152,72.8354964,48.36,10.01,3.0,20.0
848,18.9228162,72.8354975,48.37,9.96,3.0,20.0
849,18.9228171,72.8354986,48.29,10.06,3.0,20.0
850,18.9228180,72.8354997,48.36,9.97,3.0,20.0
851,18.9228189,72.8355008,48.47,10.05,3.0,20.0
852,18.9228198,72.8355019,48.38,10.02,3.0,20.0
853,18.9228208,72.8355030,48.31,10.01,3.0,20.0
854,18.9228217,72.8355040,48.19,10.10,3.0,20.0
855,18.9228226,72.8355051,48.26,9.99,3.0,20.0
856,18.9228235,72.8355062,48.33,9.95,3.0,20.0
857,18.9228245,72.8355073,48.48,10.04,3.0,20.0
858,18.9228254,72.8355084,48.54,10.10,3.0,20.0
859,18.9228263,72.8355095,48.51,9.94,3.0,20.0
860,18.9228272,72.8355106,48.52,9.91,3.0,20.0
861,18.9228281,72.8355117,48.38,10.00,3.0,20.0
862,18.9228291,72.8355128,48.28,10.05,3.0,20.0
863,18.9228300,72.8355139,48.24,10.01,3.0,20.0
864,18.9228309,72.8355150,48.11,10.05,3.0,20.0
865,18.9228318,72.8355161,48.05,10.06,3.0,20.0
866,18.9228328,72.8355172,48.08,10.09,3.0,20.0
867,18.9228337,72.8355183,48.13,9.96,3.0,20.0
868,18.9228346,72.8355194,48.20,10.00,3.0,20.0
869,18.9228355,72.8355205,48.31,9.95,3.0,20.0
870,18.9228365,72.8355216,48.42,10.04,3.0,20.0
871,18.9228374,72.8355227,48.44,9.98,3.0,20.0
872,18.9228383,72.8355238,48.54,9.91,3.0,20.0
873,18.9228392,72.8355249,48.57,10.01,3.0,20.0
874,18.9228401,72.8355260,48.68,10.04,3.0,20.0
875,18.9228410,72.8355271,48.83,10.00,3.0,20.0
876,18.9228420,72.8355282,48.70,9.99,3.0,20.0
877,18.9228429,72.8355293,48.83,9.91,3.0,20.0
878,18.9228438,72.8355304,48.96,10.04,3.0,20.0
879,18.9228447,72.8355315,48.90,10.10,3.0,20.0
880,18.9228456,72.8355326,48.91,10.10,3.0,20.0
881,18.9228465,72.8355337,48.90,10.07,3.0,20.0
882,18.9228474,72.8355348,48.75,10.04,3.0,20.0
883,18.9228483,72.8355359,48.80,10.06,3.0,20.0
884,18.9228493,72.8355370,48.87,9.96,3.0,20.0
885,18.9228502,72.8355381,48.78,10.04,3.0,20.0
886,18.9228511,72.8355392,48.70,9.98,3.0,20.0
887,18.9228520,72.8355403,48.62,9.92,3.0,20.0
888,18.9228529,72.8355414,48.49,9.94,3.0,20.0
889,18.9228538,72.8355425,48.54,9.94,3.0,20.0
890,18.9228548,72.8355436,48.42,9.96,3.0,20.0
891,18.9228557,72.8355447,48.46,10.04,3.0,20.0
892,18.9228566,72.8355458,48.47,10.08,3.0,20.0
893,18.9228575,72.8355469,48.42,10.00,3.0,20.0
894,18.9228584,72.8355480,48.52,10.05,3.0,20.0
895,18.9228594,72.8355491,48.54,10.01,3.0,20.0
896,18.9228603,72.8355502,48.57,9.99,3.0,20.0
897,18.9228612,72.8355513,48.54,10.05,3.0,20.0
898,18.9228621,72.8355524,48.46,10.04,3.0,20.0
899,18.9228630,72.8355535,48.56,10.03,3.0,20.0
900,18.9228640,72.8355546,48.51,10.00,3.0,20.0
901,18.9228649,72.8355557,48.63,10.06,3.0,20.0
902,18.9228658,72.8355568,48.52,9.95,3.0,20.0
903,18.9228667,72.8355579,48.60,9.97,3.0,20.0
904,18.9228676,72.8355590,48.61,10.01,3.0,20.0
905,18.9228685,72.8355601,48.49,9.97,3.0,20.0
906,18.9228695,72.8355612,48.59,9.91,3.0,20.0
907,18.9228704,72.8355623,48.56,9.92,3.0,20.0
908,18.9228713,72.8355634,48.62,10.00,3.0,20.0
909,18.9228722,72.8355645,48.65,10.03,3.0,20.0
910,18.9228731,72.8355656,48.57,9.96,3.0,20.0
911,18.9228740,72.8355667,48.56,9.96,3.0,20.0
912,18.9228750,72.8355678,48.61,9.95,3.0,20.0
913,18.9228759,72.8355689,48.58,9.93,3.0,20.0
914,18.9228768,72.8355700,48.50,9.94,3.0,20.0
915,18.9228777,72.8355711,48.60,9.94,3.0,20.0
916,18.9228786,72.8355722,48.58,10.04,3.0,20.0
917,18.9228796,72.8355733,48.65,10.06,3.0,20.0
918,18.9228805,72.8355744,48.65,9.98,3.0,20.0
919,18.9228814,72.8355755,48.68,10.01,3.0,20.0
920,18.9228823,72.8355766,48.74,10.09,3.0,20.0
921,18.9228832,72.8355777,48.65,10.00,3.0,20.0
922,18.9228841,72.8355788,48.74,10.01,3.0,20.0
923,18.9228851,72.8355799,48.65,10.00,3.0,20.0
924,18.9228860,72.8355810,48.78,9.99,3.0,20.0
925,18.9228869,72.8355821,48.78,9.98,3.0,20.0
926,18.9228878,72.8355832,48.86,9.99,3.0,20.0
927,18.9228887,72.8355843,48.90,9.96,3.0,20.0
928,18.9228896,72.8355854,48.89,9.94,3.0,20.0
929,18.9228905,72.8355865,48.79,10.03,3.0,20.0
