ping,lat,lon,heading,altitude,speed,depth
465,18.9224504,72.8350902,47.65,10.08,3.0,20.0
466,18.9224514,72.8350913,47.53,9.92,3.0,20.0
467,18.9224523,72.8350924,47.54,9.90,3.0,20.0
468,18.9224532,72.8350935,47.50,9.95,3.0,20.0
469,18.9224542,72.8350945,47.58,9.94,3.0,20.0
470,18.9224551,72.8350956,47.59,10.07,3.0,20.0
471,18.9224560,72.8350967,47.64,9.98,3.0,20.0
472,18.9224570,72.8350978,47.55,10.09,3.0,20.0
473,18.9224579,72.8350989,47.63,10.04,3.0,20.0
474,18.9224589,72.8351000,47.56,9.95,3.0,20.0
475,18.9224598,72.8351010,47.67,10.07,3.0,20.0
476,18.9224607,72.8351021,47.77,9.96,3.0,20.0
477,18.9224617,72.8351032,47.83,10.06,3.0,20.0
478,18.9224626,72.8351043,47.95,10.04,3.0,20.0
479,18.9224635,72.8351054,47.82,9.91,3.0,20.0
480,18.9224644,72.8351065,47.76,10.06,3.0,20.0
481,18.9224654,72.8351076,47.71,9.91,3.0,20.0
482,18.9224663,72.8351086,47.70,9.93,3.0,20.0
483,18.9224672,72.8351097,47.67,10.04,3.0,20.0
484,18.9224682,72.8351108,47.67,10.01,3.0,20.0
485,18.9224691,72.8351119,47.68,10.09,3.0,20.0
486,18.9224700,72.8351130,47.80,10.00,3.0,20.0
487,18.9224710,72.8351141,47.69,10.04,3.0,20.0
488,18.9224719,72.8351152,47.58,9.90,3.0,20.0
489,18.9224729,72.8351162,47.46,9.99,3.0,20.0
490,18.9224738,72.8351173,47.57,10.00,3.0,20.0
491,18.9224747,72.8351184,47.65,10.01,3.0,20.0
492,18.9224757,72.8351195,47.72,10.00,3.0,20.0
493,18.9224766,72.8351206,47.79,9.97,3.0,20.0
494,18.9224775,72.8351217,47.72,10.06,3.0,20.0
495,18.9224785,72.8351227,47.81,10.06,3.0,20.0
496,18.9224794,72.8351238,47.86,10.06,3.0,20.0
497,18.9224803,72.8351249,47.88,10.03,3.0,20.0
498,18.9224812,72.8351260,47.94,9.98,3.0,20.0
499,18.9224822,72.8351271,47.80,10.07,3.0,20.0
500,18.9224831,72.8351282,47.91,9.96,3.0,20.0
501,18.9224840,72.8351293,47.89,9.92,3.0,20.0
502,18.9224850,72.8351304,48.02,9.92,3.0,20.0
503,18.9224859,72.8351314,48.00,9.91,3.0,20.0
504,18.9224868,72.8351325,48.11,10.04,3.0,20.0
505,18.9224877,72.8351336,48.19,10.02,3.0,20.0
506,18.9224887,72.8351347,48.25,10.08,3.0,20.0
507,18.9224896,72.8351358,48.13,9.95,3.0,20.0
508,18.9224905,72.8351369,48.01,9.99,3.0,20.0
509,18.9224915,72.8351380,47.88,10.03,3.0,20.0
510,18.9224924,72.8351391,47.91,10.04,3.0,20.0
511,18.9224933,72.8351402,48.01,9.91,3.0,20.0
512,18.9224942,72.8351413,47.87,9.99,3.0,20.0
513,18.9224952,72.8351424,47.88,10.04,3.0,20.0
514,18.9224961,72.8351434,47.83,10.09,3.0,20.0
515,18.9224970,72.8351445,47.84,10.00,3.0,20.0
516,18.9224980,72.8351456,47.89,10.08,3.0,20.0
517,18.9224989,72.8351467,47.97,10.08,3.0,20.0
518,18.9224998,72.8351478,47.87,9.92,3.0,20.0
519,18.9225008,72.8351489,47.73,10.02,3.0,20.0
520,18.9225017,72.8351500,47.80,9.94,3.0,20.0
521,18.9225026,72.8351511,47.83,9.94,3.0,20.0
522,18.9225036,72.8351521,47.85,10.10,3.0,20.0
523,18.9225045,72.8351532,47.97,9.96,3.0,20.0
524,18.9225054,72.8351543,47.83,9.95,3.0,20.0
525,18.9225063,72.8351554,47.84,9.97,3.0,20.0
526,18.9225073,72.8351565,47.83,10.00,3.0,20.0
527,18.9225082,72.8351576,47.95,9.97,3.0,20.0
528,18.9225091,72.8351587,47.92,9.96,3.0,20.0
529,18.9225101,72.8351598,47.94,9.93,3.0,20.0
530,18.9225110,72.8351608,47.94,10.00,3.0,20.0
531,18.9225119,72.8351619,48.04,10.01,3.0,20.0
532,18.9225128,72.8351630,48.16,9.97,3.0,20.0
533,18.9225138,72.8351641,48.15,9.97,3.0,20.0
534,18.9225147,72.8351652,48.00,10.04,3.0,20.0
535,18.9225156,72.8351663,48.06,10.09,3.0,20.0
536,18.9225166,72.8351674,47.93,10.07,3.0,20.0
537,18.9225175,72.8351685,48.01,10.08,3.0,20.0
538,18.9225184,72.8351696,47.90,9.95,3.0,20.0
539,18.9225193,72.8351707,47.98,10.04,3.0,20.0
540,18.9225203,72.8351717,47.86,9.91,3.0,20.0
541,18.9225212,72.8351728,48.00,10.04,3.0,20.0
542,18.9225221,72.8351739,47.96,9.99,3.0,20.0
543,18.9225231,72.8351750,47.86,9.96,3.0,20.0
544,18.9225240,72.8351761,48.00,9.92,3.0,20.0
545,18.9225249,72.8351772,48.13,10.06,3.0,20.0
546,18.9225258,72.8351783,48.09,10.05,3.0,20.0
547,18.9225268,72.8351794,48.10,10.03,3.0,20.0
548,18.9225277,72.8351805,48.12,9.98,3.0,20.0
549,18.9225286,72.8351816,48.26,10.05,3.0,20.0
550,18.9225295,72.8351827,48.23,10.01,3.0,20.0
551,18.9225305,72.8351837,48.16,9.93,3.0,20.0
552,18.9225314,72.8351848,48.10,10.07,3.0,20.0
553,18.9225323,72.8351859,48.01,9.95,3.0,20.0
554,18.9225333,72.8351870,47.88,10.10,3.0,20.0
555,18.9225342,72.8351881,47.80,9.94,3.0,20.0
556,18.9225351,72.8351892,47.87,9.92,3.0,20.0
557,18.9225360,72.8351903,47.96,10.04,3.0,20.0
558,18.9225370,72.8351914,47.82,10.06,3.0,20.0
559,18.9225379,72.8351925,47.74,9.92,3.0,20.0
560,18.9225388,72.8351935,47.81,10.09,3.0,20.0
561,18.9225398,72.8351946,47.77,9.96,3.0,20.0
562,18.9225407,72.8351957,47.77,10.06,3.0,20.0
563,18.9225416,72.8351968,47.91,10.04,3.0,20.0
564,18.9225426,72.8351979,47.88,9.99,3.0,20.0
565,18.9225435,72.8351990,47.99,9.95,3.0,20.0
566,18.9225444,72.8352001,47.95,9.94,3.0,20.0
567,18.9225454,72.8352012,48.10,10.06,3.0,20.0
568,18.9225463,72.8352023,48.02,10.06,3.0,20.0
569,18.9225472,72.8352033,48.15,9.96,3.0,20.0
570,18.9225481,72.8352044,48.10,9.96,3.0,20.0
571,18.9225491,72.8352055,48.21,9.99,3.0,20.0
572,18.9225500,72.8352066,48.31,9.98,3.0,20.0
573,18.9225509,72.8352077,48.39,10.09,3.0,20.0
574,18.9225518,72.8352088,48.38,9.94,3.0,20.0
575,18.9225527,72.8352099,48.50,10.09,3.0,20.0
576,18.9225537,72.8352110,48.47,10.08,3.0,20.0
577,18.9225546,72.8352121,48.62,10.09,3.0,20.0
578,18.9225555,72.8352132,48.73,9.99,3.0,20.0
579,18.9225564,72.8352143,48.68,9.95,3.0,20.0
580,18.9225573,72.8352154,48.61,9.96,3.0,20.0
581,18.9225582,72.8352165,48.51,9.90,3.0,20.0
582,18.9225592,72.8352176,48.45,9.92,3.0,20.0
583,18.9225601,72.8352187,48.53,9.98,3.0,20.0
584,18.9225610,72.8352198,48.67,10.04,3.0,20.0
585,18.9225619,72.8352209,48.60,10.04,3.0,20.0
586,18.9225628,72.8352220,48.63,10.09,3.0,20.0
587,18.9225638,72.8352231,48.69,9.95,3.0,20.0
588,18.9225647,72.8352242,48.59,9.98,3.0,20.0
589,18.9225656,72.8352253,48.54,9.95,3.0,20.0
590,18.9225665,72.8352264,48.63,9.96,3.0,20.0
591,18.9225674,72.8352275,48.63,9.97,3.0,20.0
592,18.9225683,72.8352286,48.67,9.94,3.0,20.0
593,18.9225693,72.8352297,48.63,9.96,3.0,20.0
594,18.9225702,72.8352308,48.66,10.01,3.0,20.0
595,18.9225711,72.8352319,48.77,10.03,3.0,20.0
596,18.9225720,72.8352330,48.62,10.05,3.0,20.0
597,18.9225729,72.8352341,48.72,10.09,3.0,20.0
598,18.9225738,72.8352352,48.64,10.02,3.0,20.0
599,18.9225748,72.8352363,48.54,10.02,3.0,20.0
600,18.9225757,72.8352374,48.61,10.07,3.0,20.0
601,18.9225766,72.8352385,48.62,10.01,3.0,20.0
602,18.9225775,72.8352396,48.56,9.92,3.0,20.0
603,18.9225784,72.8352407,48.54,9.94,3.0,20.0
604,18.9225793,72.8352418,48.59,9.95,3.0,20.0
605,18.9225803,72.8352429,48.56,9.90,3.0,20.0
606,18.9225812,72.8352440,48.50,10.07,3.0,20.0
607,18.9225821,72.8352451,48.38,10.00,3.0,20.0
608,18.9225830,72.8352462,48.46,10.09,3.0,20.0
609,18.9225839,72.8352473,48.50,9.91,3.0,20.0
610,18.9225849,72.8352484,48.58,10.07,3.0,20.0
611,18.9225858,72.8352495,48.68,10.06,3.0,20.0
612,18.9225867,72.8352506,48.74,10.05,3.0,20.0
613,18.9225876,72.8352517,48.72,9.91,3.0,20.0
614,18.9225885,72.8352528,48.64,9.99,3.0,20.0
615,18.9225894,72.8352539,48.64,10.10,3.0,20.0
616,18.9225904,72.8352550,48.60,9.99,3.0,20.0
617,18.9225913,72.8352561,48.68,9.96,3.0,20.0
618,18.9225922,72.8352572,48.64,9.94,3.0,20.0
619,18.9225931,72.8352583,48.64,9.93,3.0,20.0
620,18.9225940,72.8352594,48.67,9.99,3.0,20.0
621,18.9225949,72.8352605,48.58,9.95,3.0,20.0
622,18.9225959,72.8352616,48.61,9.96,3.0,20.0
623,18.9225968,72.8352627,48.75,10.09,3.0,20.0
624,18.9225977,72.8352638,48.72,10.04,3.0,20.0
625,18.9225986,72.8352649,48.64,9.93,3.0,20.0
626,18.9225995,72.8352660,48.73,10.09,3.0,20.0
627,18.9226004,72.8352671,48.65,9.96,3.0,20.0
628,18.9226014,72.8352682,48.69,9.93,3.0,20.0
629,18.9226023,72.8352693,48.60,10.00,3.0,20.0
630,18.9226032,72.8352704,48.58,9.95,3.0,20.0
631,18.9226041,72.8352715,48.58,9.96,3.0,20.0
632,18.9226050,72.8352726,48.55,10.06,3.0,20.0
633,18.9226059,72.8352737,48.58,9.99,3.0,20.0
634,18.9226069,72.8352748,48.56,10.09,3.0,20.0
635,18.9226078,72.8352759,48.70,10.08,3.0,20.0
636,18.9226087,72.8352770,48.78,9.99,3.0,20.0
637,18.9226096,72.8352781,48.79,9.93,3.0,20.0
638,18.9226105,72.8352793,48.92,9.94,3.0,20.0
639,18.9226114,72.8352804,48.79,10.02,3.0,20.0
640,18.9226123,72.8352815,48.68,10.05,3.0,20.0
641,18.9226133,72.8352826,48.62,10.05,3.0,20.0
642,18.9226142,72.8352837,48.63,9.93,3.0,20.0
643,18.9226151,72.8352848,48.64,10.03,3.0,20.0
644,18.9226160,72.8352859,48.49,9.93,3.0,20.0
645,18.9226169,72.8352870,48.45,10.02,3.0,20.0
646,18.9226179,72.8352880,48.42,9.98,3.0,20.0
647,18.9226188,72.8352891,48.47,9.95,3.0,20.0
648,18.9226197,72.8352902,48.41,9.99,3.0,20.0
649,18.9226206,72.8352913,48.54,9.98,3.0,20.0
650,18.9226215,72.8352924,48.41,9.95,3.0,20.0
651,18.9226225,72.8352935,48.42,10.10,3.0,20.0
652,18.9226234,72.8352946,48.46,10.01,3.0,20.0
653,18.9226243,72.8352957,48.38,9.97,3.0,20.0
654,18.9226252,72.8352968,48.50,10.10,3.0,20.0
655,18.9226261,72.8352979,48.46,10.03,3.0,20.0
656,18.9226271,72.8352990,48.52,10.05,3.0,20.0
657,18.9226280,72.8353001,48.45,9.95,3.0,20.0
658,18.9226289,72.8353012,48.41,10.00,3.0,20.0
659,18.9226298,72.8353023,48.33,9.91,3.0,20.0
660,18.9226307,72.8353034,48.45,9.97,3.0,20.0
661,18.9226317,72.8353045,48.45,9.96,3.0,20.0
662,18.9226326,72.8353056,48.59,10.03,3.0,20.0
663,18.9226335,72.8353067,48.69,9.95,3.0,20.0
664,18.9226344,72.8353078,48.77,9.99,3.0,20.0
665,18.9226353,72.8353089,48.70,10.03,3.0,20.0
666,18.9226362,72.8353100,48.58,10.09,3.0,20.0
667,18.9226372,72.8353111,48.47,10.06,3.0,20.0
668,18.9226381,72.8353122,48.45,9.93,3.0,20.0
669,18.9226390,72.8353133,48.53,9.92,3.0,20.0
670,18.9226399,72.8353144,48.63,9.94,3.0,20.0
671,18.9226408,72.8353155,48.56,9.91,3.0,20.0
672,18.9226418,72.8353166,48.44,10.07,3.0,20.0
673,18.9226427,72.8353177,48.52,9.99,3.0,20.0
674,18.9226436,72.8353188,48.62,9.96,3.0,20.0
675,18.9226445,72.8353199,48.60,9.98,3.0,20.0
676,18.9226454,72.8353210,48.56,10.00,3.0,20.0
677,18.9226464,72.8353221,48.55,10.04,3.0,20.0
678,18.9226473,72.8353232,48.63,9.98,3.0,20.0
679,18.9226482,72.8353243,48.61,10.01,3.0,20.0
680,18.9226491,72.8353254,48.51,9.91,3.0,20.0
681,18.9226500,72.8353265,48.37,10.05,3.0,20.0
682,18.9226509,72.8353276,48.27,9.92,3.0,20.0
683,18.9226519,72.8353287,48.34,10.03,3.0,20.0
684,18.9226528,72.8353298,48.33,9.93,3.0,20.0
685,18.9226537,72.8353309,48.45,9.95,3.0,20.0
686,18.9226546,72.8353320,48.33,10.05,3.0,20.0
687,18.9226556,72.8353331,48.25,10.09,3.0,20.0
688,18.9226565,72.8353342,48.37,9.99,3.0,20.0
689,18.9226574,72.8353353,48.45,9.93,3.0,20.0
690,18.9226583,72.8353364,48.50,9.96,3.0,20.0
691,18.9226592,72.8353375,48.41,10.04,3.0,20.0
692,18.9226602,72.8353386,48.54,10.01,3.0,20.0
693,18.9226611,72.8353397,48.63,9.98,3.0,20.0
694,18.9226620,72.8353408,48.58,10.04,3.0,20.0
695,18.9226629,72.8353419,48.64,9.90,3.0,20.0
696,18.9226638,72.8353430,48.55,10.04,3.0,20.0
697,18.9226647,72.8353441,48.55,9.93,3.0,20.0
698,18.9226657,72.8353452,48.51,10.09,3.0,20.0
699,18.9226666,72.8353463,48.39,9.90,3.0,20.0
700,18.9226675,72.8353474,48.26,10.01,3.0,20.0
701,18.9226684,72.8353485,48.40,10.09,3.0,20.0
702,18.9226694,72.8353495,48.42,9.93,3.0,20.0
703,18.9226703,72.8353506,48.30,10.08,3.0,20.0
704,18.9226712,72.8353517,48.39,10.03,3.0,20.0
705,18.9226721,72.8353528,48.52,10.01,3.0,20.0
706,18.9226730,72.8353539,48.59,9.98,3.0,20.0
707,18.9226740,72.8353550,48.44,10.08,3.0,20.0
708,18.9226749,72.8353561,48.43,9.91,3.0,20.0
709,18.9226758,72.8353572,48.52,9.93,3.0,20.0
710,18.9226767,72.8353583,48.45,10.06,3.0,20.0
711,18.9226776,72.8353594,48.51,10.09,3.0,20.0
712,18.9226786,72.8353605,48.62,9.97,3.0,20.0
713,18.9226795,72.8353616,48.58,9.93,3.0,20.0
714,18.9226804,72.8353627,48.67,10.07,3.0,20.0
715,18.9226813,72.8353638,48.65,10.06,3.0,20.0
716,18.9226822,72.8353649,48.80,10.03,3.0,20.0
717,18.9226831,72.8353660,48.80,10.03,3.0,20.0
718,18.9226840,72.8353671,48.81,9.97,3.0,20.0
719,18.9226850,72.8353682,48.81,10.07,3.0,20.0
720,18.9226859,72.8353693,48.74,9.92,3.0,20.0
721,18.9226868,72.8353705,48.88,9.93,3.0,20.0
722,18.9226877,72.8353716,48.79,9.96,3.0,20.0
723,18.9226886,72.8353727,48.93,10.01,3.0,20.0
724,18.9226895,72.8353738,49.03,10.04,3.0,20.0
725,18.9226904,72.8353749,49.12,9.90,3.0,20.0
726,18.9226913,72.8353760,49.00,10.03,3.0,20.0
727,18.9226922,72.8353771,49.08,10.06,3.0,20.0
728,18.9226932,72.8353782,49.05,9.98,3.0,20.0
729,18.9226941,72.8353793,49.17,10.06,3.0,20.0
730,18.9226950,72.8353804,49.12,10.04,3.0,20.0
731,18.9226959,72.8353815,48.99,10.05,3.0,20.0
732,18.9226968,72.8353826,48.93,9.93,3.0,20.0
733,18.9226977,72.8353837,48.96,10.01,3.0,20.0
734,18.9226986,72.8353848,48.98,9.95,3.0,20.0
735,18.9226995,72.8353860,49.09,10.03,3.0,20.0
736,18.9227004,72.8353871,48.95,10.10,3.0,20.0
737,18.9227013,72.8353882,48.87,9.92,3.0,20.0
738,18.9227023,72.8353893,48.92,10.02,3.0,20.0
739,18.9227032,72.8353904,48.81,9.94,3.0,20.0
740,18.9227041,72.8353915,48.77,10.07,3.0,20.0
741,18.9227050,72.8353926,48.67,9.94,3.0,20.0
742,18.9227059,72.8353937,48.53,9.97,3.0,20.0
743,18.9227068,72.8353948,48.40,9.99,3.0,20.0
744,18.9227078,72.8353959,48.39,9.94,3.0,20.0
745,18.9227087,72.8353970,48.35,10.01,3.0,20.0
746,18.9227096,72.8353981,48.41,10.08,3.0,20.0
747,18.9227105,72.8353992,48.30,10.08,3.0,20.0
748,18.9227115,72.8354003,48.27,9.93,3.0,20.0
749,18.9227124,72.8354013,48.22,9.95,3.0,20.0
750,18.9227133,72.8354024,48.33,9.90,3.0,20.0
751,18.9227142,72.8354035,48.24,10.01,3.0,20.0
752,18.9227152,72.8354046,48.16,10.07,3.0,20.0
753,18.9227161,72.8354057,48.04,10.08,3.0,20.0
754,18.9227170,72.8354068,48.09,10.07,3.0,20.0
755,18.9227179,72.8354079,48.09,9.91,3.0,20.0
756,18.9227189,72.8354090,48.18,9.98,3.0,20.0
757,18.9227198,72.8354101,48.20,10.05,3.0,20.0
758,18.9227207,72.8354112,48.09,9.95,3.0,20.0
759,18.9227216,72.8354123,48.03,9.93,3.0,20.0
760,18.9227226,72.8354134,48.14,10.03,3.0,20.0
761,18.9227235,72.8354145,48.09,10.05,3.0,20.0
762,18.9227244,72.8354155,48.17,9.96,3.0,20.0
763,18.9227253,72.8354166,48.25,10.05,3.0,20.0
764,18.9227263,72.8354177,48.33,10.06,3.0,20.0
765,18.9227272,72.8354188,48.19,9.98,3.0,20.0
766,18.9227281,72.8354199,48.17,9.99,3.0,20.0
767,18.9227290,72.8354210,48.31,10.02,3.0,20.0
768,18.9227300,72.8354221,48.43,9.98,3.0,20.0
769,18.9227309,72.8354232,48.41,9.96,3.0,20.0
770,18.9227318,72.8354243,48.45,10.06,3.0,20.0
771,18.9227327,72.8354254,48.51,9.90,3.0,20.0
772,18.9227336,72.8354265,48.47,9.90,3.0,20.0
773,18.9227346,72.8354276,48.40,9.94,3.0,20.0
774,18.9227355,72.8354287,48.32,9.93,3.0,20.0
775,18.9227364,72.8354298,48.23,10.09,3.0,20.0
776,18.9227373,72.8354309,48.09,10.06,3.0,20.0
777,18.9227383,72.8354320,48.19,10.06,3.0,20.0
778,18.9227392,72.8354331,48.08,10.08,3.0,20.0
779,18.9227401,72.8354342,48.23,10.06,3.0,20.0
780,18.9227410,72.8354353,48.36,9.96,3.0,20.0
781,18.9227419,72.8354364,48.44,9.99,3.0,20.0
782,18.9227429,72.8354375,48.30,10.01,3.0,20.0
783,18.9227438,72.8354385,48.18,10.08,3.0,20.0
784,18.9227447,72.8354396,48.25,10.00,3.0,20.0
785,18.9227456,72.8354407,48.36,10.08,3.0,20.0
786,18.9227466,72.8354418,48.29,10.02,3.0,20.0
787,18.9227475,72.8354429,48.37,9.91,3.0,20.0
788,18.9227484,72.8354440,48.29,10.09,3.0,20.0
789,18.9227493,72.8354451,48.28,10.09,3.0,20.0
790,18.9227503,72.8354462,48.28,10.08,3.0,20.0
791,18.9227512,72.8354473,48.41,10.04,3.0,20.0
792,18.9227521,72.8354484,48.51,10.07,3.0,20.0
793,18.9227530,72.8354495,48.52,9.96,3.0,20.0
794,18.9227539,72.8354506,48.60,10.08,3.0,20.0
795,18.9227548,72.8354517,48.70,10.02,3.0,20.0
796,18.9227558,72.8354528,48.65,10.05,3.0,20.0
797,18.9227567,72.8354539,48.54,9.93,3.0,20.0
798,18.9227576,72.8354550,48.60,9.95,3.0,20.0
799,18.9227585,72.8354561,48.68,10.05,3.0,20.0
800,18.9227594,72.8354572,48.62,10.10,3.0,20.0
801,18.9227604,72.8354583,48.54,9.99,3.0,20.0
802,18.9227613,72.8354594,48.60,9.91,3.0,20.0
803,18.9227622,72.8354605,48.59,10.01,3.0,20.0
804,18.9227631,72.8354616,48.71,10.08,3.0,20.0
805,18.9227640,72.8354627,48.62,9.95,3.0,20.0
806,18.9227649,72.8354638,48.57,9.95,3.0,20.0
807,18.9227659,72.8354649,48.44,10.02,3.0,20.0
808,18.9227668,72.8354660,48.50,9.91,3.0,20.0
809,18.9227677,72.8354671,48.63,10.03,3.0,20.0
810,18.9227686,72.8354682,48.68,9.98,3.0,20.0
811,18.9227695,72.8354693,48.79,10.06,3.0,20.0
812,18.9227704,72.8354704,48.76,10.01,3.0,20.0
813,18.9227713,72.8354715,48.88,10.02,3.0,20.0
814,18.9227723,72.8354726,48.75,9.91,3.0,20.0
815,18.9227732,72.8354737,48.85,10.04,3.0,20.0
816,18.9227741,72.8354748,48.84,10.01,3.0,20.0
817,18.9227750,72.8354759,48.83,9.91,3.0,20.0
818,18.9227759,72.8354770,48.88,9.91,3.0,20.0
819,18.9227768,72.8354781,48.80,10.00,3.0,20.0
820,18.9227777,72.8354792,48.78,10.03,3.0,20.0
821,18.9227787,72.8354804,48.87,9.99,3.0,20.0
822,18.9227796,72.8354815,48.88,10.01,3.0,20.0
823,18.9227805,72.8354826,48.93,9.95,3.0,20.0
824,18.9227814,72.8354837,48.88,10.07,3.0,20.0
825,18.9227823,72.8354848,48.84,10.01,3.0,20.0
826,18.9227832,72.8354859,48.95,10.02,3.0,20.0
827,18.9227841,72.8354870,49.07,10.00,3.0,20.0
828,18.9227850,72.8354881,49.01,10.00,3.0,20.0
829,18.9227859,72.8354892,48.99,10.02,3.0,20.0
830,18.9227869,72.8354903,49.12,10.07,3.0,20.0
831,18.9227878,72.8354914,49.10,9.96,3.0,20.0
832,18.9227887,72.8354925,48.97,9.92,3.0,20.0
833,18.9227896,72.8354936,49.07,10.00,3.0,20.0
834,18.9227905,72.8354947,49.12,10.10,3.0,20.0
835,18.9227914,72.8354959,49.15,10.07,3.0,20.0
836,18.9227923,72.8354970,49.13,9.94,3.0,20.0
837,18.9227932,72.8354981,49.20,9.98,3.0,20.0
838,18.9227941,72.8354992,49.10,10.07,3.0,20.0
839,18.9227950,72.8355003,49.23,9.95,3.0,20.0
840,18.9227959,72.8355014,49.29,10.04,3.0,20.0
841,18.9227968,72.8355025,49.26,9.98,3.0,20.0
842,18.9227977,72.8355036,49.38,9.91,3.0,20.0
843,18.9227986,72.8355047,49.31,10.01,3.0,20.0
844,18.9227996,72.8355058,49.23,10.06,3.0,20.0
845,18.9228005,72.8355070,49.36,9.98,3.0,20.0
846,18.9228014,72.8355081,49.36,10.09,3.0,20.0
847,18.9228023,72.8355092,49.40,10.03,3.0,20.0
848,18.9228032,72.8355103,49.38,10.03,3.0,20.0
849,18.9228041,72.8355114,49.35,10.05,3.0,20.0
850,18.9228050,72.8355125,49.24,10.08,3.0,20.0
851,18.9228059,72.8355136,49.27,10.09,3.0,20.0
852,18.9228068,72.8355147,49.27,10.05,3.0,20.0
853,18.9228077,72.8355159,49.23,10.09,3.0,20.0
854,18.9228086,72.8355170,49.13,9.95,3.0,20.0
855,18.9228095,72.8355181,49.27,9.93,3.0,20.0
856,18.9228104,72.8355192,49.16,10.06,3.0,20.0
857,18.9228113,72.8355203,49.26,10.04,3.0,20.0
858,18.9228122,72.8355214,49.19,9.95,3.0,20.0
859,18.9228131,72.8355225,49.25,10.08,3.0,20.0
860,18.9228140,72.8355236,49.13,9.99,3.0,20.0
861,18.9228149,72.8355247,49.00,10.09,3.0,20.0
862,18.9228159,72.8355258,48.87,10.07,3.0,20.0
863,18.9228168,72.8355269,48.92,9.94,3.0,20.0
864,18.9228177,72.8355281,48.90,10.06,3.0,20.0
865,18.9228186,72.8355292,48.88,9.91,3.0,20.0
866,18.9228195,72.8355303,48.97,9.98,3.0,20.0
867,18.9228204,72.8355314,48.85,9.90,3.0,20.0
868,18.9228213,72.8355325,48.86,10.02,3.0,20.0
869,18.9228222,72.8355336,48.80,10.06,3.0,20.0
870,18.9228232,72.8355347,48.85,10.02,3.0,20.0
871,18.9228241,72.8355358,48.80,10.09,3.0,20.0
872,18.9228250,72.8355369,48.91,10.00,3.0,20.0
873,18.9228259,72.8355380,48.84,10.05,3.0,20.0
874,18.9228268,72.8355391,48.90,9.94,3.0,20.0
875,18.9228277,72.8355402,48.99,9.92,3.0,20.0
876,18.9228286,72.8355413,49.02,9.98,3.0,20.0
877,18.9228295,72.8355424,49.13,10.04,3.0,20.0
878,18.9228304,72.8355435,49.24,10.06,3.0,20.0
879,18.9228313,72.8355446,49.21,10.02,3.0,20.0
880,18.9228323,72.8355458,49.12,10.01,3.0,20.0
881,18.9228332,72.8355469,49.04,10.05,3.0,20.0
882,18.9228341,72.8355480,48.92,9.92,3.0,20.0
883,18.9228350,72.8355491,49.03,9.96,3.0,20.0
884,18.9228359,72.8355502,48.90,9.92,3.0,20.0
885,18.9228368,72.8355513,48.97,10.09,3.0,20.0
886,18.9228377,72.8355524,48.94,10.04,3.0,20.0
887,18.9228386,72.8355535,49.06,9.92,3.0,20.0
888,18.9228395,72.8355546,49.08,10.08,3.0,20.0
889,18.9228404,72.8355557,49.18,9.95,3.0,20.0
890,18.9228414,72.8355568,49.15,9.95,3.0,20.0
891,18.9228423,72.8355579,49.18,9.96,3.0,20.0
892,18.9228432,72.8355590,49.31,10.05,3.0,20.0
893,18.9228441,72.8355602,49.17,10.02,3.0,20.0
894,18.9228450,72.8355613,49.21,10.04,3.0,20.0
895,18.9228459,72.8355624,49.19,10.07,3.0,20.0
896,18.9228468,72.8355635,49.17,9.97,3.0,20.0
897,18.9228477,72.8355646,49.02,9.90,3.0,20.0
898,18.9228486,72.8355657,49.03,10.02,3.0,20.0
899,18.9228495,72.8355668,49.04,10.08,3.0,20.0
900,18.9228504,72.8355679,48.92,9.98,3.0,20.0
901,18.9228513,72.8355690,48.89,10.08,3.0,20.0
902,18.9228523,72.8355701,48.90,9.92,3.0,20.0
903,18.9228532,72.8355712,48.96,9.94,3.0,20.0
904,18.9228541,72.8355723,48.84,10.10,3.0,20.0
905,18.9228550,72.8355734,48.77,9.92,3.0,20.0
906,18.9228559,72.8355745,48.87,9.97,3.0,20.0
907,18.9228568,72.8355756,48.86,10.06,3.0,20.0
908,18.9228577,72.8355768,48.93,10.09,3.0,20.0
909,18.9228586,72.8355779,49.06,10.07,3.0,20.0
910,18.9228596,72.8355790,48.98,10.04,3.0,20.0
911,18.9228605,72.8355801,48.85,9.95,3.0,20.0
912,18.9228614,72.8355812,48.82,10.05,3.0,20.0
913,18.9228623,72.8355823,48.67,9.94,3.0,20.0
914,18.9228632,72.8355834,48.78,9.91,3.0,20.0
915,18.9228641,72.8355845,48.84,9.93,3.0,20.0
916,18.9228650,72.8355856,48.96,10.01,3.0,20.0
917,18.9228659,72.8355867,49.04,9.94,3.0,20.0
918,18.9228669,72.8355878,49.07,10.08,3.0,20.0
919,18.9228678,72.8355889,49.01,10.05,3.0,20.0
920,18.9228687,72.8355900,49.12,9.93,3.0,20.0
921,18.9228696,72.8355911,49.26,10.02,3.0,20.0
922,18.9228705,72.8355922,49.17,10.07,3.0,20.0
923,18.9228714,72.8355934,49.13,10.10,3.0,20.0
924,18.9228723,72.8355945,49.12,9.96,3.0,20.0
925,18.9228732,72.8355956,49.07,9.99,3.0,20.0
926,18.9228741,72.8355967,49.13,10.10,3.0,20.0
927,18.9228750,72.8355978,49.09,9.95,3.0,20.0
928,18.9228759,72.8355989,49.03,10.07,3.0,20.0
929,18.9228768,72.8356000,48.94,9.99,3.0,20.0
