ping,lat,lon,heading,altitude,speed,depth
465,18.9224718,72.8350672,42.48,9.93,3.0,20.0
466,18.9224728,72.8350682,42.60,9.90,3.0,20.0
467,18.9224739,72.8350692,42.57,10.05,3.0,20.0
468,18.9224749,72.8350702,42.62,9.99,3.0,20.0
469,18.9224759,72.8350712,42.51,9.91,3.0,20.0
470,18.9224769,72.8350721,42.38,10.00,3.0,20.0
471,18.9224780,72.8350731,42.42,9.90,3.0,20.0
472,18.9224790,72.8350741,42.57,10.05,3.0,20.0
473,18.9224800,72.8350751,42.66,10.06,3.0,20.0
474,18.9224810,72.8350761,42.53,9.92,3.0,20.0
475,18.9224820,72.8350771,42.39,9.99,3.0,20.0
476,18.9224831,72.8350781,42.29,9.96,3.0,20.0
477,18.9224841,72.8350791,42.32,10.00,3.0,20.0
478,18.9224851,72.8350801,42.39,9.92,3.0,20.0
479,18.9224861,72.8350810,42.48,10.03,3.0,20.0
480,18.9224872,72.8350820,42.47,9.92,3.0,20.0
481,18.9224882,72.8350830,42.54,10.01,3.0,20.0
482,18.9224892,72.8350840,42.55,10.08,3.0,20.0
483,18.9224902,72.8350850,42.56,10.02,3.0,20.0
484,18.9224913,72.8350860,42.60,9.94,3.0,20.0
485,18.9224923,72.8350870,42.52,9.93,3.0,20.0
486,18.9224933,72.8350880,42.51,10.04,3.0,20.0
487,18.9224943,72.8350890,42.47,9.94,3.0,20.0
488,18.9224953,72.8350900,42.55,10.04,3.0,20.0
489,18.9224964,72.8350910,42.63,9.94,3.0,20.0
490,18.9224974,72.8350920,42.49,10.03,3.0,20.0
491,18.9224984,72.8350929,42.61,10.01,3.0,20.0
492,18.9224994,72.8350939,42.59,9.91,3.0,20.0
493,18.9225005,72.8350949,42.73,10.07,3.0,20.0
494,18.9225015,72.8350959,42.63,9.91,3.0,20.0
495,18.9225025,72.8350969,42.50,9.91,3.0,20.0
496,18.9225035,72.8350979,42.58,9.96,3.0,20.0
497,18.9225045,72.8350989,42.48,9.99,3.0,20.0
498,18.9225056,72.8350999,42.48,9.91,3.0,20.0
499,18.9225066,72.8351009,42.48,9.90,3.0,20.0
500,18.9225076,72.8351019,42.38,9.95,3.0,20.0
501,18.9225086,72.8351029,42.27,10.08,3.0,20.0
502,18.9225097,72.8351038,42.31,10.06,3.0,20.0
503,18.9225107,72.8351048,42.37,10.04,3.0,20.0
504,18.9225117,72.8351058,42.41,10.07,3.0,20.0
505,18.9225127,72.8351068,42.51,9.96,3.0,20.0
506,18.9225138,72.8351078,42.45,10.04,3.0,20.0
507,18.9225148,72.8351088,42.56,9.94,3.0,20.0
508,18.9225158,72.8351098,42.58,10.07,3.0,20.0
509,18.9225168,72.8351108,42.71,9.99,3.0,20.0
510,18.9225178,72.8351118,42.62,9.98,3.0,20.0
511,18.9225189,72.8351128,42.49,9.98,3.0,20.0
512,18.9225199,72.8351138,42.40,9.92,3.0,20.0
513,18.9225209,72.8351147,42.46,9.95,3.0,20.0
514,18.9225219,72.8351157,42.56,10.06,3.0,20.0
515,18.9225230,72.8351167,42.52,9.91,3.0,20.0
516,18.9225240,72.8351177,42.51,9.90,3.0,20.0
517,18.9225250,72.8351187,42.54,9.93,3.0,20.0
518,18.9225260,72.8351197,42.57,9.98,3.0,20.0
519,18.9225270,72.8351207,42.68,9.91,3.0,20.0
520,18.9225281,72.8351217,42.56,9.94,3.0,20.0
521,18.9225291,72.8351227,42.64,9.96,3.0,20.0
522,18.9225301,72.8351237,42.63,10.04,3.0,20.0
523,18.9225311,72.8351247,42.58,10.02,3.0,20.0
524,18.9225322,72.8351257,42.66,9.97,3.0,20.0
525,18.9225332,72.8351267,42.67,9.93,3.0,20.0
526,18.9225342,72.8351277,42.79,10.09,3.0,20.0
527,18.9225352,72.8351287,42.88,10.07,3.0,20.0
528,18.9225362,72.8351296,42.79,9.95,3.0,20.0
529,18.9225372,72.8351306,42.79,9.93,3.0,20.0
530,18.9225383,72.8351316,42.67,10.05,3.0,20.0
531,18.9225393,72.8351326,42.68,10.09,3.0,20.0
532,18.9225403,72.8351336,42.76,9.92,3.0,20.0
533,18.9225413,72.8351346,42.79,10.05,3.0,20.0
534,18.9225423,72.8351356,42.75,9.97,3.0,20.0
535,18.9225434,72.8351366,42.63,10.01,3.0,20.0
536,18.9225444,72.8351376,42.52,10.01,3.0,20.0
537,18.9225454,72.8351386,42.65,10.02,3.0,20.0
538,18.9225464,72.8351396,42.73,9.99,3.0,20.0
539,18.9225474,72.8351406,42.77,10.05,3.0,20.0
540,18.9225485,72.8351416,42.69,10.06,3.0,20.0
541,18.9225495,72.8351426,42.54,10.00,3.0,20.0
542,18.9225505,72.8351436,42.41,9.91,3.0,20.0
543,18.9225515,72.8351446,42.37,10.08,3.0,20.0
544,18.9225526,72.8351455,42.29,9.90,3.0,20.0
545,18.9225536,72.8351465,42.23,9.92,3.0,20.0
546,18.9225546,72.8351475,42.24,9.92,3.0,20.0
547,18.9225556,72.8351485,42.13,10.08,3.0,20.0
548,18.9225567,72.8351495,42.04,10.08,3.0,20.0
549,18.9225577,72.8351505,42.13,10.01,3.0,20.0
550,18.9225587,72.8351514,42.02,9.94,3.0,20.0
551,18.9225598,72.8351524,41.94,10.06,3.0,20.0
552,18.9225608,72.8351534,41.83,9.99,3.0,20.0
553,18.9225618,72.8351544,41.81,9.97,3.0,20.0
554,18.9225629,72.8351554,41.91,10.08,3.0,20.0
555,18.9225639,72.8351563,42.04,10.08,3.0,20.0
556,18.9225649,72.8351573,42.00,10.06,3.0,20.0
557,18.9225660,72.8351583,42.10,10.08,3.0,20.0
558,18.9225670,72.8351593,42.09,10.00,3.0,20.0
559,18.9225680,72.8351603,42.17,9.92,3.0,20.0
560,18.9225690,72.8351613,42.11,9.94,3.0,20.0
561,18.9225701,72.8351622,41.96,9.99,3.0,20.0
562,18.9225711,72.8351632,41.96,10.02,3.0,20.0
563,18.9225721,72.8351642,41.93,9.91,3.0,20.0
564,18.9225732,72.8351652,42.06,10.07,3.0,20.0
565,18.9225742,72.8351662,42.19,10.02,3.0,20.0
566,18.9225752,72.8351671,42.12,9.90,3.0,20.0
567,18.9225763,72.8351681,42.19,10.05,3.0,20.0
568,18.9225773,72.8351691,42.18,10.09,3.0,20.0
569,18.9225783,72.8351701,42.18,10.09,3.0,20.0
570,18.9225793,72.8351711,42.31,10.00,3.0,20.0
571,18.9225804,72.8351721,42.16,10.06,3.0,20.0
572,18.9225814,72.8351731,42.24,9.97,3.0,20.0
573,18.9225824,72.8351740,42.12,9.94,3.0,20.0
574,18.9225835,72.8351750,42.03,10.06,3.0,20.0
575,18.9225845,72.8351760,42.05,10.02,3.0,20.0
576,18.9225855,72.8351770,42.10,10.09,3.0,20.0
577,18.9225865,72.8351780,42.06,10.01,3.0,20.0
578,18.9225876,72.8351790,41.96,10.00,3.0,20.0
579,18.9225886,72.8351799,41.85,9.92,3.0,20.0
580,18.9225896,72.8351809,41.77,10.10,3.0,20.0
581,18.9225907,72.8351819,41.92,10.07,3.0,20.0
582,18.9225917,72.8351829,41.84,9.94,3.0,20.0
583,18.9225927,72.8351838,41.91,10.06,3.0,20.0
584,18.9225938,72.8351848,41.90,10.09,3.0,20.0
585,18.9225948,72.8351858,41.77,10.03,3.0,20.0
586,18.9225958,72.8351868,41.80,10.02,3.0,20.0
587,18.9225969,72.8351878,41.76,10.01,3.0,20.0
588,18.9225979,72.8351887,41.68,10.10,3.0,20.0
589,18.9225989,72.8351897,41.56,9.95,3.0,20.0
590,18.9226000,72.8351907,41.57,10.06,3.0,20.0
591,18.9226010,72.8351917,41.64,9.91,3.0,20.0
592,18.9226021,72.8351926,41.60,10.01,3.0,20.0
593,18.9226031,72.8351936,41.46,9.99,3.0,20.0
594,18.9226041,72.8351946,41.41,9.94,3.0,20.0
595,18.9226052,72.8351955,41.35,9.95,3.0,20.0
596,18.9226062,72.8351965,41.34,9.97,3.0,20.0
597,18.9226073,72.8351975,41.26,10.02,3.0,20.0
598,18.9226083,72.8351984,41.15,9.95,3.0,20.0
599,18.9226094,72.8351994,41.11,10.09,3.0,20.0
600,18.9226104,72.8352004,41.19,9.96,3.0,20.0
601,18.9226114,72.8352013,41.33,10.09,3.0,20.0
602,18.9226125,72.8352023,41.36,10.06,3.0,20.0
603,18.9226135,72.8352033,41.50,9.95,3.0,20.0
604,18.9226146,72.8352043,41.57,9.98,3.0,20.0
605,18.9226156,72.8352052,41.69,9.96,3.0,20.0
606,18.9226166,72.8352062,41.81,9.94,3.0,20.0
607,18.9226177,72.8352072,41.81,9.96,3.0,20.0
608,18.9226187,72.8352082,41.78,9.96,3.0,20.0
609,18.9226197,72.8352091,41.77,9.96,3.0,20.0
610,18.9226208,72.8352101,41.67,9.97,3.0,20.0
611,18.9226218,72.8352111,41.71,10.03,3.0,20.0
612,18.9226228,72.8352121,41.85,9.97,3.0,20.0
613,18.9226239,72.8352130,41.80,9.91,3.0,20.0
614,18.9226249,72.8352140,41.91,9.98,3.0,20.0
615,18.9226259,72.8352150,41.91,10.09,3.0,20.0
616,18.9226270,72.8352160,41.99,10.03,3.0,20.0
617,18.9226280,72.8352170,42.09,10.00,3.0,20.0
618,18.9226290,72.8352180,42.22,9.93,3.0,20.0
619,18.9226301,72.8352189,42.26,9.96,3.0,20.0
620,18.9226311,72.8352199,42.34,10.05,3.0,20.0
621,18.9226321,72.8352209,42.43,9.98,3.0,20.0
622,18.9226331,72.8352219,42.40,9.97,3.0,20.0
623,18.9226342,72.8352229,42.39,10.00,3.0,20.0
624,18.9226352,72.8352239,42.34,10.04,3.0,20.0
625,18.9226362,72.8352249,42.45,10.04,3.0,20.0
626,18.9226372,72.8352259,42.41,10.10,3.0,20.0
627,18.9226383,72.8352269,42.31,9.98,3.0,20.0
628,18.9226393,72.8352278,42.38,10.01,3.0,20.0
629,18.9226403,72.8352288,42.44,10.02,3.0,20.0
630,18.9226413,72.8352298,42.38,9.99,3.0,20.0
631,18.9226424,72.8352308,42.50,9.91,3.0,20.0
632,18.9226434,72.8352318,42.36,9.94,3.0,20.0
633,18.9226444,72.8352328,42.41,9.99,3.0,20.0
634,18.9226454,72.8352338,42.33,9.92,3.0,20.0
635,18.9226465,72.8352348,42.19,10.05,3.0,20.0
636,18.9226475,72.8352357,42.14,10.00,3.0,20.0
637,18.9226485,72.8352367,42.10,10.00,3.0,20.0
638,18.9226495,72.8352377,42.10,9.96,3.0,20.0
639,18.9226506,72.8352387,42.05,10.02,3.0,20.0
640,18.9226516,72.8352397,41.94,10.09,3.0,20.0
641,18.9226526,72.8352407,41.96,9.90,3.0,20.0
642,18.9226537,72.8352416,41.95,10.08,3.0,20.0
643,18.9226547,72.8352426,41.89,10.09,3.0,20.0
644,18.9226557,72.8352436,41.89,9.90,3.0,20.0
645,18.9226568,72.8352446,41.87,9.99,3.0,20.0
646,18.9226578,72.8352455,41.91,10.09,3.0,20.0
647,18.9226588,72.8352465,41.94,10.10,3.0,20.0
648,18.9226599,72.8352475,41.85,9.96,3.0,20.0
649,18.9226609,72.8352485,41.72,10.07,3.0,20.0
650,18.9226619,72.8352495,41.61,10.01,3.0,20.0
651,18.9226630,72.8352504,41.54,9.97,3.0,20.0
652,18.9226640,72.8352514,41.53,10.00,3.0,20.0
653,18.9226651,72.8352524,41.52,10.02,3.0,20.0
654,18.9226661,72.8352533,41.52,10.06,3.0,20.0
655,18.9226671,72.8352543,41.61,9.94,3.0,20.0
656,18.9226682,72.8352553,41.60,10.01,3.0,20.0
657,18.9226692,72.8352563,41.51,10.07,3.0,20.0
658,18.9226702,72.8352572,41.55,10.06,3.0,20.0
659,18.9226713,72.8352582,41.42,9.97,3.0,20.0
660,18.9226723,72.8352592,41.39,10.04,3.0,20.0
661,18.9226734,72.8352602,41.50,9.95,3.0,20.0
662,18.9226744,72.8352611,41.35,10.03,3.0,20.0
663,18.9226754,72.8352621,41.20,10.06,3.0,20.0
664,18.9226765,72.8352631,41.26,10.01,3.0,20.0
665,18.9226775,72.8352640,41.25,9.91,3.0,20.0
666,18.9226786,72.8352650,41.32,10.07,3.0,20.0
667,18.9226796,72.8352660,41.22,10.02,3.0,20.0
668,18.9226807,72.8352669,41.16,10.10,3.0,20.0
669,18.9226817,72.8352679,41.22,9.93,3.0,20.0
670,18.9226827,72.8352689,41.33,9.96,3.0,20.0
671,18.9226838,72.8352698,41.30,10.00,3.0,20.0
672,18.9226848,72.8352708,41.32,9.91,3.0,20.0
673,18.9226859,72.8352718,41.40,10.00,3.0,20.0
674,18.9226869,72.8352727,41.27,10.07,3.0,20.0
675,18.9226880,72.8352737,41.28,10.05,3.0,20.0
676,18.9226890,72.8352747,41.24,9.98,3.0,20.0
677,18.9226900,72.8352756,41.17,10.07,3.0,20.0
678,18.9226911,72.8352766,41.09,10.00,3.0,20.0
679,18.9226921,72.8352776,41.17,9.92,3.0,20.0
680,18.9226932,72.8352785,41.13,10.02,3.0,20.0
681,18.9226942,72.8352795,41.10,9.97,3.0,20.0
682,18.9226953,72.8352805,41.09,10.09,3.0,20.0
683,18.9226963,72.8352814,41.03,10.04,3.0,20.0
684,18.9226974,72.8352824,41.05,10.04,3.0,20.0
685,18.9226984,72.8352833,41.09,10.03,3.0,20.0
686,18.9226995,72.8352843,40.98,9.91,3.0,20.0
687,18.9227005,72.8352853,41.02,10.00,3.0,20.0
688,18.9227016,72.8352862,40.98,9.97,3.0,20.0
689,18.9227026,72.8352872,40.95,10.04,3.0,20.0
690,18.9227036,72.8352882,41.09,10.00,3.0,20.0
691,18.9227047,72.8352891,41.03,10.07,3.0,20.0
692,18.9227057,72.8352901,40.99,9.99,3.0,20.0
693,18.9227068,72.8352910,40.98,10.04,3.0,20.0
694,18.9227078,72.8352920,40.98,10.01,3.0,20.0
695,18.9227089,72.8352930,41.06,10.02,3.0,20.0
696,18.9227099,72.8352939,41.03,9.90,3.0,20.0
697,18.9227110,72.8352949,41.00,10.07,3.0,20.0
698,18.9227120,72.8352959,40.94,9.91,3.0,20.0
699,18.9227131,72.8352968,40.98,9.93,3.0,20.0
700,18.9227141,72.8352978,41.04,10.04,3.0,20.0
701,18.9227152,72.8352987,41.19,10.08,3.0,20.0
702,18.9227162,72.8352997,41.04,9.93,3.0,20.0
703,18.9227173,72.8353007,41.16,10.07,3.0,20.0
704,18.9227183,72.8353016,41.19,9.99,3.0,20.0
705,18.9227193,72.8353026,41.29,9.92,3.0,20.0
706,18.9227204,72.8353036,41.19,10.09,3.0,20.0
707,18.9227214,72.8353045,41.11,10.03,3.0,20.0
708,18.9227225,72.8353055,41.08,9.97,3.0,20.0
709,18.9227235,72.8353065,40.98,10.04,3.0,20.0
710,18.9227246,72.8353074,40.88,9.91,3.0,20.0
711,18.9227256,72.8353084,40.95,9.93,3.0,20.0
712,18.9227267,72.8353093,41.07,9.98,3.0,20.0
713,18.9227277,72.8353103,41.22,10.07,3.0,20.0
714,18.9227288,72.8353113,41.19,10.08,3.0,20.0
715,18.9227298,72.8353122,41.10,10.04,3.0,20.0
716,18.9227308,72.8353132,40.97,9.95,3.0,20.0
717,18.9227319,72.8353142,41.07,9.99,3.0,20.0
718,18.9227329,72.8353151,41.18,9.93,3.0,20.0
719,18.9227340,72.8353161,41.31,9.96,3.0,20.0
720,18.9227350,72.8353171,41.37,9.97,3.0,20.0
721,18.9227361,72.8353180,41.22,10.00,3.0,20.0
722,18.9227371,72.8353190,41.20,10.00,3.0,20.0
723,18.9227382,72.8353200,41.11,9.94,3.0,20.0
724,18.9227392,72.8353209,41.20,9.99,3.0,20.0
725,18.9227402,72.8353219,41.27,10.09,3.0,20.0
726,18.9227413,72.8353229,41.30,10.03,3.0,20.0
727,18.9227423,72.8353238,41.28,10.02,3.0,20.0
728,18.9227434,72.8353248,41.23,9.92,3.0,20.0
729,18.9227444,72.8353258,41.32,9.99,3.0,20.0
730,18.9227455,72.8353267,41.26,9.99,3.0,20.0
731,18.9227465,72.8353277,41.31,10.03,3.0,20.0
732,18.9227475,72.8353287,41.20,9.92,3.0,20.0
733,18.9227486,72.8353296,41.09,10.09,3.0,20.0
734,18.9227496,72.8353306,41.07,9.93,3.0,20.0
735,18.9227507,72.8353316,41.05,9.96,3.0,20.0
736,18.9227517,72.8353325,40.99,10.04,3.0,20.0
737,18.9227528,72.8353335,40.88,9.98,3.0,20.0
738,18.9227538,72.8353344,40.84,10.07,3.0,20.0
739,18.9227549,72.8353354,40.70,9.90,3.0,20.0
740,18.9227559,72.8353364,40.76,10.09,3.0,20.0
741,18.9227570,72.8353373,40.74,9.92,3.0,20.0
742,18.9227580,72.8353383,40.86,9.99,3.0,20.0
743,18.9227591,72.8353392,40.83,9.97,3.0,20.0
744,18.9227601,72.8353402,40.68,10.00,3.0,20.0
745,18.9227612,72.8353411,40.66,10.00,3.0,20.0
746,18.9227622,72.8353421,40.60,10.01,3.0,20.0
747,18.9227633,72.8353431,40.53,9.92,3.0,20.0
748,18.9227643,72.8353440,40.45,9.96,3.0,20.0
749,18.9227654,72.8353450,40.41,10.05,3.0,20.0
750,18.9227665,72.8353459,40.46,9.97,3.0,20.0
751,18.9227675,72.8353469,40.52,9.95,3.0,20.0
752,18.9227686,72.8353478,40.67,9.93,3.0,20.0
753,18.9227696,72.8353488,40.74,9.93,3.0,20.0
754,18.9227707,72.8353497,40.76,9.96,3.0,20.0
755,18.9227717,72.8353507,40.84,9.95,3.0,20.0
756,18.9227728,72.8353516,40.79,9.90,3.0,20.0
757,18.9227738,72.8353526,40.91,10.04,3.0,20.0
758,18.9227749,72.8353536,41.00,9.92,3.0,20.0
759,18.9227759,72.8353545,41.12,9.94,3.0,20.0
760,18.9227770,72.8353555,41.04,9.92,3.0,20.0
761,18.9227780,72.8353565,41.00,10.02,3.0,20.0
762,18.9227790,72.8353574,40.97,9.93,3.0,20.0
763,18.9227801,72.8353584,41.12,10.08,3.0,20.0
764,18.9227811,72.8353594,41.24,9.96,3.0,20.0
765,18.9227822,72.8353603,41.34,10.00,3.0,20.0
766,18.9227832,72.8353613,41.41,10.05,3.0,20.0
767,18.9227843,72.8353623,41.29,9.91,3.0,20.0
768,18.9227853,72.8353632,41.43,9.95,3.0,20.0
769,18.9227863,72.8353642,41.46,9.97,3.0,20.0
770,18.9227874,72.8353652,41.46,10.10,3.0,20.0
771,18.9227884,72.8353661,41.35,10.05,3.0,20.0
772,18.9227895,72.8353671,41.38,9.92,3.0,20.0
773,18.9227905,72.8353681,41.31,9.99,3.0,20.0
774,18.9227915,72.8353690,41.18,10.06,3.0,20.0
775,18.9227926,72.8353700,41.17,9.95,3.0,20.0
776,18.9227936,72.8353710,41.32,10.10,3.0,20.0
777,18.9227947,72.8353719,41.19,9.96,3.0,20.0
778,18.9227957,72.8353729,41.31,9.94,3.0,20.0
779,18.9227968,72.8353739,41.27,9.94,3.0,20.0
780,18.9227978,72.8353748,41.21,9.91,3.0,20.0
781,18.9227988,72.8353758,41.33,10.10,3.0,20.0
782,18.9227999,72.8353768,41.31,10.05,3.0,20.0
783,18.9228009,72.8353777,41.20,9.92,3.0,20.0
784,18.9228020,72.8353787,41.11,10.01,3.0,20.0
785,18.9228030,72.8353797,41.16,9.99,3.0,20.0
786,18.9228041,72.8353806,41.08,10.03,3.0,20.0
787,18.9228051,72.8353816,41.23,9.99,3.0,20.0
788,18.9228062,72.8353826,41.37,10.06,3.0,20.0
789,18.9228072,72.8353835,41.23,10.06,3.0,20.0
790,18.9228082,72.8353845,41.37,9.97,3.0,20.0
791,18.9228093,72.8353855,41.30,9.97,3.0,20.0
792,18.9228103,72.8353864,41.27,10.06,3.0,20.0
793,18.9228114,72.8353874,41.17,9.99,3.0,20.0
794,18.9228124,72.8353884,41.05,10.06,3.0,20.0
795,18.9228135,72.8353893,41.04,10.02,3.0,20.0
796,18.9228145,72.8353903,41.01,10.10,3.0,20.0
797,18.9228156,72.8353913,40.89,9.94,3.0,20.0
798,18.9228166,72.8353922,40.95,10.07,3.0,20.0
799,18.9228177,72.8353932,41.03,9.93,3.0,20.0
800,18.9228187,72.8353941,41.02,9.97,3.0,20.0
801,18.9228197,72.8353951,41.14,10.02,3.0,20.0
802,18.9228208,72.8353961,41.28,10.03,3.0,20.0
803,18.9228218,72.8353971,41.32,10.02,3.0,20.0
804,18.9228229,72.8353980,41.45,10.04,3.0,20.0
805,18.9228239,72.8353990,41.44,10.04,3.0,20.0
806,18.9228249,72.8354000,41.32,10.06,3.0,20.0
807,18.9228260,72.8354009,41.38,9.95,3.0,20.0
808,18.9228270,72.8354019,41.24,9.95,3.0,20.0
809,18.9228281,72.8354029,41.23,9.95,3.0,20.0
810,18.9228291,72.8354038,41.11,10.04,3.0,20.0
811,18.9228302,72.8354048,41.07,9.93,3.0,20.0
812,18.9228312,72.8354058,41.20,9.91,3.0,20.0
813,18.9228323,72.8354067,41.27,10.03,3.0,20.0
814,18.9228333,72.8354077,41.39,9.91,3.0,20.0
815,18.9228343,72.8354087,41.31,9.97,3.0,20.0
816,18.9228354,72.8354096,41.18,9.92,3.0,20.0
817,18.9228364,72.8354106,41.06,9.99,3.0,20.0
818,18.9228375,72.8354116,41.13,9.94,3.0,20.0
819,18.9228385,72.8354125,41.26,9.93,3.0,20.0
820,18.9228396,72.8354135,41.17,9.91,3.0,20.0
821,18.9228406,72.8354145,41.21,9.95,3.0,20.0
822,18.9228416,72.8354154,41.14,10.06,3.0,20.0
823,18.9228427,72.8354164,41.09,9.96,3.0,20.0
824,18.9228437,72.8354173,41.05,9.99,3.0,20.0
825,18.9228448,72.8354183,41.04,10.00,3.0,20.0
826,18.9228458,72.8354193,41.18,9.91,3.0,20.0
827,18.9228469,72.8354202,41.19,10.03,3.0,20.0
828,18.9228479,72.8354212,41.23,9.92,3.0,20.0
829,18.9228490,72.8354222,41.30,9.95,3.0,20.0
830,18.9228500,72.8354231,41.24,10.05,3.0,20.0
831,18.9228510,72.8354241,41.14,10.09,3.0,20.0
832,18.9228521,72.8354251,41.13,9.90,3.0,20.0
833,18.9228531,72.8354260,41.07,9.99,3.0,20.0
834,18.9228542,72.8354270,41.02,9.91,3.0,20.0
835,18.9228552,72.8354280,40.98,10.06,3.0,20.0
836,18.9228563,72.8354289,41.05,10.01,3.0,20.0
837,18.9228573,72.8354299,41.00,9.91,3.0,20.0
838,18.9228584,72.8354308,41.04,10.01,3.0,20.0
839,18.9228594,72.8354318,40.99,9.94,3.0,20.0
840,18.9228605,72.8354328,41.07,9.91,3.0,20.0
841,18.9228615,72.8354337,40.94,9.93,3.0,20.0
842,18.9228626,72.8354347,40.92,10.06,3.0,20.0
843,18.9228636,72.8354357,40.95,9.94,3.0,20.0
844,18.9228647,72.8354366,40.93,9.92,3.0,20.0
845,18.9228657,72.8354376,40.93,9.91,3.0,20.0
846,18.9228668,72.8354385,40.98,10.06,3.0,20.0
847,18.9228678,72.8354395,40.89,10.00,3.0,20.0
848,18.9228689,72.8354405,40.90,10.04,3.0,20.0
849,18.9228699,72.8354414,40.98,9.94,3.0,20.0
850,18.9228709,72.8354424,41.08,9.92,3.0,20.0
851,18.9228720,72.8354434,41.23,10.01,3.0,20.0
852,18.9228730,72.8354443,41.29,9.98,3.0,20.0
853,18.9228741,72.8354453,41.22,10.02,3.0,20.0
854,18.9228751,72.8354463,41.37,10.05,3.0,20.0
855,18.9228762,72.8354472,41.35,9.94,3.0,20.0
856,18.9228772,72.8354482,41.23,10.06,3.0,20.0
857,18.9228782,72.8354492,41.12,9.97,3.0,20.0
858,18.9228793,72.8354501,41.21,9.93,3.0,20.0
859,18.9228803,72.8354511,41.23,9.94,3.0,20.0
860,18.9228814,72.8354521,41.38,9.97,3.0,20.0
861,18.9228824,72.8354530,41.45,10.02,3.0,20.0
862,18.9228835,72.8354540,41.38,10.02,3.0,20.0
863,18.9228845,72.8354550,41.47,9.99,3.0,20.0
864,18.9228855,72.8354559,41.42,10.05,3.0,20.0
865,18.9228866,72.8354569,41.56,9.91,3.0,20.0
866,18.9228876,72.8354579,41.67,9.92,3.0,20.0
867,18.9228886,72.8354589,41.72,9.94,3.0,20.0
868,18.9228897,72.8354598,41.72,9.95,3.0,20.0
869,18.9228907,72.8354608,41.71,9.99,3.0,20.0
870,18.9228918,72.8354618,41.65,10.09,3.0,20.0
871,18.9228928,72.8354628,41.67,10.09,3.0,20.0
872,18.9228938,72.8354637,41.71,9.93,3.0,20.0
873,18.9228949,72.8354647,41.80,10.07,3.0,20.0
874,18.9228959,72.8354657,41.69,9.91,3.0,20.0
875,18.9228969,72.8354667,41.71,9.98,3.0,20.0
876,18.9228980,72.8354676,41.67,10.03,3.0,20.0
877,18.9228990,72.8354686,41.63,10.06,3.0,20.0
878,18.9229000,72.8354696,41.52,10.03,3.0,20.0
879,18.9229011,72.8354706,41.66,10.06,3.0,20.0
880,18.9229021,72.8354715,41.60,9.95,3.0,20.0
881,18.9229032,72.8354725,41.52,9.91,3.0,20.0
882,18.9229042,72.8354735,41.66,9.96,3.0,20.0
883,18.9229052,72.8354745,41.75,10.09,3.0,20.0
884,18.9229063,72.8354754,41.64,10.02,3.0,20.0
885,18.9229073,72.8354764,41.55,10.05,3.0,20.0
886,18.9229083,72.8354774,41.66,9.94,3.0,20.0
887,18.9229094,72.8354784,41.59,10.10,3.0,20.0
888,18.9229104,72.8354793,41.69,10.07,3.0,20.0
889,18.9229115,72.8354803,41.64,10.08,3.0,20.0
890,18.9229125,72.8354813,41.52,9.91,3.0,20.0
891,18.9229135,72.8354823,41.59,10.09,3.0,20.0
892,18.9229146,72.8354832,41.67,9.91,3.0,20.0
893,18.9229156,72.8354842,41.59,9.93,3.0,20.0
894,18.9229166,72.8354852,41.53,10.03,3.0,20.0
895,18.9229177,72.8354862,41.50,9.96,3.0,20.0
896,18.9229187,72.8354871,41.40,10.04,3.0,20.0
897,18.9229198,72.8354881,41.32,9.99,3.0,20.0
898,18.9229208,72.8354891,41.23,9.99,3.0,20.0
899,18.9229218,72.8354900,41.17,10.03,3.0,20.0
900,18.9229229,72.8354910,41.25,9.99,3.0,20.0
901,18.9229239,72.8354920,41.22,10.04,3.0,20.0
902,18.9229250,72.8354929,41.30,10.02,3.0,20.0
903,18.9229260,72.8354939,41.39,10.07,3.0,20.0
904,18.9229271,72.8354949,41.26,9.92,3.0,20.0
905,18.9229281,72.8354958,41.14,9.97,3.0,20.0
906,18.9229292,72.8354968,41.20,9.99,3.0,20.0
907,18.9229302,72.8354978,41.09,9.93,3.0,20.0
908,18.9229312,72.8354987,40.95,10.06,3.0,20.0
909,18.9229323,72.8354997,40.89,10.01,3.0,20.0
910,18.9229333,72.8355006,40.98,10.05,3.0,20.0
911,18.9229344,72.8355016,40.95,10.08,3.0,20.0
912,18.9229354,72.8355026,40.96,9.96,3.0,20.0
913,18.9229365,72.8355035,40.92,10.02,3.0,20.0
914,18.9229375,72.8355045,40.90,10.02,3.0,20.0
915,18.9229386,72.8355054,40.96,9.91,3.0,20.0
916,18.9229396,72.8355064,40.95,10.03,3.0,20.0
917,18.9229407,72.8355074,40.98,10.07,3.0,20.0
918,18.9229417,72.8355083,41.07,10.02,3.0,20.0
919,18.9229428,72.8355093,41.22,9.97,3.0,20.0
920,18.9229438,72.8355103,41.26,9.91,3.0,20.0
921,18.9229449,72.8355112,41.25,10.08,3.0,20.0
922,18.9229459,72.8355122,41.29,10.00,3.0,20.0
923,18.9229469,72.8355132,41.24,10.07,3.0,20.0
924,18.9229480,72.8355141,41.15,10.09,3.0,20.0
925,18.9229490,72.8355151,41.11,10.07,3.0,20.0
926,18.9229501,72.8355161,41.19,10.01,3.0,20.0
927,18.9229511,72.8355170,41.26,9.99,3.0,20.0
928,18.9229522,72.8355180,41.30,9.99,3.0,20.0
929,18.9229532,72.8355190,41.30,9.91,3.0,20.0
