ping,lat,lon,heading,altitude,speed,depth
465,18.9224572,72.8350832,45.37,10.02,3.0,20.0
466,18.9224582,72.8350842,45.42,10.01,3.0,20.0
467,18.9224592,72.8350853,45.46,10.03,3.0,20.0
468,18.9224601,72.8350863,45.51,9.91,3.0,20.0
469,18.9224611,72.8350874,45.45,10.05,3.0,20.0
470,18.9224621,72.8350884,45.57,9.97,3.0,20.0
471,18.9224631,72.8350895,45.48,9.93,3.0,20.0
472,18.9224640,72.8350905,45.52,9.91,3.0,20.0
473,18.9224650,72.8350916,45.60,10.09,3.0,20.0
474,18.9224660,72.8350926,45.47,10.01,3.0,20.0
475,18.9224669,72.8350937,45.44,9.99,3.0,20.0
476,18.9224679,72.8350947,45.33,9.96,3.0,20.0
477,18.9224689,72.8350957,45.28,10.09,3.0,20.0
478,18.9224699,72.8350968,45.31,10.08,3.0,20.0
479,18.9224709,72.8350978,45.21,10.05,3.0,20.0
480,18.9224718,72.8350989,45.07,9.92,3.0,20.0
481,18.9224728,72.8350999,45.05,9.98,3.0,20.0
482,18.9224738,72.8351009,45.09,9.98,3.0,20.0
483,18.9224748,72.8351020,45.00,10.00,3.0,20.0
484,18.9224758,72.8351030,44.96,9.92,3.0,20.0
485,18.9224767,72.8351040,45.01,10.02,3.0,20.0
486,18.9224777,72.8351051,45.02,9.96,3.0,20.0
487,18.9224787,72.8351061,44.93,10.10,3.0,20.0
488,18.9224797,72.8351072,44.80,9.94,3.0,20.0
489,18.9224807,72.8351082,44.93,10.05,3.0,20.0
490,18.9224816,72.8351092,45.01,9.96,3.0,20.0
491,18.9224826,72.8351103,44.90,10.00,3.0,20.0
492,18.9224836,72.8351113,44.88,9.93,3.0,20.0
493,18.9224846,72.8351123,44.89,9.95,3.0,20.0
494,18.9224856,72.8351134,44.90,10.03,3.0,20.0
495,18.9224866,72.8351144,44.86,9.98,3.0,20.0
496,18.9224875,72.8351154,44.93,9.99,3.0,20.0
497,18.9224885,72.8351165,44.92,9.92,3.0,20.0
498,18.9224895,72.8351175,44.87,9.99,3.0,20.0
499,18.9224905,72.8351185,44.84,10.03,3.0,20.0
500,18.9224915,72.8351196,44.77,9.98,3.0,20.0
501,18.9224925,72.8351206,44.91,9.93,3.0,20.0
502,18.9224934,72.8351217,45.05,9.99,3.0,20.0
503,18.9224944,72.8351227,45.10,9.97,3.0,20.0
504,18.9224954,72.8351237,45.09,9.92,3.0,20.0
505,18.9224964,72.8351248,45.07,9.98,3.0,20.0
506,18.9224974,72.8351258,44.94,10.07,3.0,20.0
507,18.9224983,72.8351268,45.01,9.94,3.0,20.0
508,18.9224993,72.8351279,45.10,9.92,3.0,20.0
509,18.9225003,72.8351289,45.14,10.01,3.0,20.0
510,18.9225013,72.8351300,45.05,10.06,3.0,20.0
511,18.9225023,72.8351310,45.00,10.09,3.0,20.0
512,18.9225032,72.8351320,45.04,9.93,3.0,20.0
513,18.9225042,72.8351331,44.93,9.95,3.0,20.0
514,18.9225052,72.8351341,44.83,9.93,3.0,20.0
515,18.9225062,72.8351351,44.91,9.92,3.0,20.0
516,18.9225072,72.8351362,45.04,10.03,3.0,20.0
517,18.9225082,72.8351372,45.03,10.01,3.0,20.0
518,18.9225091,72.8351383,45.05,10.04,3.0,20.0
519,18.9225101,72.8351393,45.17,10.03,3.0,20.0
520,18.9225111,72.8351403,45.31,9.96,3.0,20.0
521,18.9225121,72.8351414,45.46,9.96,3.0,20.0
522,18.9225130,72.8351424,45.44,9.99,3.0,20.0
523,18.9225140,72.8351435,45.48,10.06,3.0,20.0
524,18.9225150,72.8351445,45.50,9.97,3.0,20.0
525,18.9225160,72.8351456,45.38,9.99,3.0,20.0
526,18.9225169,72.8351466,45.24,9.97,3.0,20.0
527,18.9225179,72.8351476,45.17,10.03,3.0,20.0
528,18.9225189,72.8351487,45.32,9.92,3.0,20.0
529,18.9225199,72.8351497,45.35,9.98,3.0,20.0
530,18.9225208,72.8351508,45.37,10.09,3.0,20.0
531,18.9225218,72.8351518,45.44,9.91,3.0,20.0
532,18.9225228,72.8351529,45.56,10.01,3.0,20.0
533,18.9225237,72.8351539,45.47,10.02,3.0,20.0
534,18.9225247,72.8351550,45.47,10.09,3.0,20.0
535,18.9225257,72.8351560,45.46,10.06,3.0,20.0
536,18.9225267,72.8351570,45.56,10.10,3.0,20.0
537,18.9225276,72.8351581,45.43,10.03,3.0,20.0
538,18.9225286,72.8351591,45.29,10.04,3.0,20.0
539,18.9225296,72.8351602,45.44,10.00,3.0,20.0
540,18.9225306,72.8351612,45.47,9.97,3.0,20.0
541,18.9225315,72.8351623,45.60,9.98,3.0,20.0
542,18.9225325,72.8351633,45.68,10.04,3.0,20.0
543,18.9225335,72.8351644,45.55,10.03,3.0,20.0
544,18.9225344,72.8351654,45.50,9.97,3.0,20.0
545,18.9225354,72.8351665,45.52,9.98,3.0,20.0
546,18.9225364,72.8351675,45.44,10.07,3.0,20.0
547,18.9225374,72.8351686,45.58,10.02,3.0,20.0
548,18.9225383,72.8351696,45.48,9.92,3.0,20.0
549,18.9225393,72.8351706,45.52,10.08,3.0,20.0
550,18.9225403,72.8351717,45.47,10.03,3.0,20.0
551,18.9225413,72.8351727,45.52,9.93,3.0,20.0
552,18.9225422,72.8351738,45.58,9.92,3.0,20.0
553,18.9225432,72.8351748,45.60,10.03,3.0,20.0
554,18.9225442,72.8351759,45.55,9.93,3.0,20.0
555,18.9225451,72.8351769,45.61,10.09,3.0,20.0
556,18.9225461,72.8351780,45.76,10.08,3.0,20.0
557,18.9225471,72.8351790,45.63,10.03,3.0,20.0
558,18.9225480,72.8351801,45.64,9.90,3.0,20.0
559,18.9225490,72.8351811,45.58,10.09,3.0,20.0
560,18.9225500,72.8351822,45.53,10.05,3.0,20.0
561,18.9225510,72.8351832,45.44,10.10,3.0,20.0
562,18.9225519,72.8351843,45.34,9.96,3.0,20.0
563,18.9225529,72.8351853,45.42,10.00,3.0,20.0
564,18.9225539,72.8351863,45.43,10.05,3.0,20.0
565,18.9225549,72.8351874,45.44,10.03,3.0,20.0
566,18.9225558,72.8351884,45.55,10.02,3.0,20.0
567,18.9225568,72.8351895,45.58,9.93,3.0,20.0
568,18.9225578,72.8351905,45.49,10.04,3.0,20.0
569,18.9225587,72.8351916,45.53,10.08,3.0,20.0
570,18.9225597,72.8351926,45.59,9.91,3.0,20.0
571,18.9225607,72.8351937,45.55,10.04,3.0,20.0
572,18.9225617,72.8351947,45.69,10.02,3.0,20.0
573,18.9225626,72.8351958,45.77,10.06,3.0,20.0
574,18.9225636,72.8351968,45.69,9.95,3.0,20.0
575,18.9225646,72.8351979,45.83,10.06,3.0,20.0
576,18.9225655,72.8351989,45.95,9.94,3.0,20.0
577,18.9225665,72.8352000,46.00,10.01,3.0,20.0
578,18.9225675,72.8352010,45.98,10.05,3.0,20.0
579,18.9225684,72.8352021,46.07,10.00,3.0,20.0
580,18.9225694,72.8352032,46.04,9.93,3.0,20.0
581,18.9225703,72.8352042,45.95,10.02,3.0,20.0
582,18.9225713,72.8352053,46.07,9.91,3.0,20.0
583,18.9225723,72.8352063,46.06,9.97,3.0,20.0
584,18.9225732,72.8352074,46.19,10.04,3.0,20.0
585,18.9225742,72.8352084,46.19,9.92,3.0,20.0
586,18.9225752,72.8352095,46.07,9.93,3.0,20.0
587,18.9225761,72.8352105,46.05,10.00,3.0,20.0
588,18.9225771,72.8352116,46.15,9.92,3.0,20.0
589,18.9225780,72.8352127,46.28,10.06,3.0,20.0
590,18.9225790,72.8352137,46.39,10.09,3.0,20.0
591,18.9225799,72.8352148,46.37,9.98,3.0,20.0
592,18.9225809,72.8352158,46.33,9.98,3.0,20.0
593,18.9225819,72.8352169,46.20,9.94,3.0,20.0
594,18.9225828,72.8352180,46.15,9.92,3.0,20.0
595,18.9225838,72.8352190,46.21,9.97,3.0,20.0
596,18.9225848,72.8352201,46.11,9.91,3.0,20.0
597,18.9225857,72.8352211,46.23,9.99,3.0,20.0
598,18.9225867,72.8352222,46.33,10.05,3.0,20.0
599,18.9225876,72.8352233,46.32,10.02,3.0,20.0
600,18.9225886,72.8352243,46.44,9.90,3.0,20.0
601,18.9225895,72.8352254,46.36,9.93,3.0,20.0
602,18.9225905,72.8352264,46.49,10.02,3.0,20.0
603,18.9225915,72.8352275,46.47,10.06,3.0,20.0
604,18.9225924,72.8352286,46.39,9.92,3.0,20.0
605,18.9225934,72.8352296,46.31,10.03,3.0,20.0
606,18.9225943,72.8352307,46.35,9.91,3.0,20.0
607,18.9225953,72.8352318,46.45,10.00,3.0,20.0
608,18.9225962,72.8352328,46.46,10.03,3.0,20.0
609,18.9225972,72.8352339,46.48,10.04,3.0,20.0
610,18.9225981,72.8352349,46.42,9.90,3.0,20.0
611,18.9225991,72.8352360,46.38,10.01,3.0,20.0
612,18.9226001,72.8352371,46.28,10.03,3.0,20.0
613,18.9226010,72.8352381,46.29,9.97,3.0,20.0
614,18.9226020,72.8352392,46.42,10.01,3.0,20.0
615,18.9226029,72.8352403,46.51,10.00,3.0,20.0
616,18.9226039,72.8352413,46.37,10.07,3.0,20.0
617,18.9226048,72.8352424,46.23,9.98,3.0,20.0
618,18.9226058,72.8352434,46.19,10.05,3.0,20.0
619,18.9226068,72.8352445,46.15,9.91,3.0,20.0
620,18.9226077,72.8352455,46.07,10.03,3.0,20.0
621,18.9226087,72.8352466,45.95,10.02,3.0,20.0
622,18.9226097,72.8352477,46.03,9.93,3.0,20.0
623,18.9226106,72.8352487,45.98,9.97,3.0,20.0
624,18.9226116,72.8352498,46.03,10.07,3.0,20.0
625,18.9226126,72.8352508,46.08,10.10,3.0,20.0
626,18.9226135,72.8352519,46.08,9.94,3.0,20.0
627,18.9226145,72.8352529,45.97,10.04,3.0,20.0
628,18.9226154,72.8352540,46.10,9.91,3.0,20.0
629,18.9226164,72.8352550,46.01,10.06,3.0,20.0
630,18.9226174,72.8352561,46.13,9.96,3.0,20.0
631,18.9226183,72.8352572,46.07,9.98,3.0,20.0
632,18.9226193,72.8352582,46.16,9.99,3.0,20.0
633,18.9226203,72.8352593,46.02,10.03,3.0,20.0
634,18.9226212,72.8352603,45.96,10.07,3.0,20.0
635,18.9226222,72.8352614,45.83,10.03,3.0,20.0
636,18.9226232,72.8352624,45.76,10.06,3.0,20.0
637,18.9226241,72.8352635,45.74,9.98,3.0,20.0
638,18.9226251,72.8352645,45.72,10.09,3.0,20.0
639,18.9226261,72.8352656,45.67,9.94,3.0,20.0
640,18.9226270,72.8352666,45.73,9.97,3.0,20.0
641,18.9226280,72.8352677,45.82,9.95,3.0,20.0
642,18.9226290,72.8352687,45.69,9.98,3.0,20.0
643,18.9226299,72.8352698,45.67,10.10,3.0,20.0
644,18.9226309,72.8352708,45.58,9.96,3.0,20.0
645,18.9226319,72.8352719,45.46,9.97,3.0,20.0
646,18.9226329,72.8352729,45.40,9.99,3.0,20.0
647,18.9226338,72.8352740,45.46,9.93,3.0,20.0
648,18.9226348,72.8352750,45.44,9.99,3.0,20.0
649,18.9226358,72.8352761,45.51,10.08,3.0,20.0
650,18.9226367,72.8352771,45.55,9.99,3.0,20.0
651,18.9226377,72.8352782,45.59,10.06,3.0,20.0
652,18.9226387,72.8352792,45.46,10.03,3.0,20.0
653,18.9226397,72.8352802,45.43,10.00,3.0,20.0
654,18.9226406,72.8352813,45.50,9.93,3.0,20.0
655,18.9226416,72.8352823,45.36,10.07,3.0,20.0
656,18.9226426,72.8352834,45.42,9.99,3.0,20.0
657,18.9226436,72.8352844,45.30,9.95,3.0,20.0
658,18.9226445,72.8352855,45.35,9.97,3.0,20.0
659,18.9226455,72.8352865,45.48,9.91,3.0,20.0
660,18.9226465,72.8352876,45.38,9.99,3.0,20.0
661,18.9226475,72.8352886,45.34,9.99,3.0,20.0
662,18.9226484,72.8352896,45.21,9.93,3.0,20.0
663,18.9226494,72.8352907,45.17,9.96,3.0,20.0
664,18.9226504,72.8352917,45.11,10.09,3.0,20.0
665,18.9226514,72.8352928,44.96,9.94,3.0,20.0
666,18.9226524,72.8352938,44.97,10.08,3.0,20.0
667,18.9226533,72.8352948,44.85,10.05,3.0,20.0
668,18.9226543,72.8352959,44.92,9.94,3.0,20.0
669,18.9226553,72.8352969,44.95,10.04,3.0,20.0
670,18.9226563,72.8352979,45.10,9.94,3.0,20.0
671,18.9226573,72.8352990,44.99,9.91,3.0,20.0
672,18.9226582,72.8353000,44.89,10.04,3.0,20.0
673,18.9226592,72.8353010,45.04,10.06,3.0,20.0
674,18.9226602,72.8353021,45.18,10.10,3.0,20.0
675,18.9226612,72.8353031,45.23,10.04,3.0,20.0
676,18.9226622,72.8353042,45.25,9.96,3.0,20.0
677,18.9226631,72.8353052,45.19,9.93,3.0,20.0
678,18.9226641,72.8353062,45.25,10.04,3.0,20.0
679,18.9226651,72.8353073,45.15,9.97,3.0,20.0
680,18.9226661,72.8353083,45.07,10.10,3.0,20.0
681,18.9226670,72.8353094,45.16,9.95,3.0,20.0
682,18.9226680,72.8353104,45.15,9.97,3.0,20.0
683,18.9226690,72.8353114,45.18,9.99,3.0,20.0
684,18.9226700,72.8353125,45.32,9.93,3.0,20.0
685,18.9226710,72.8353135,45.44,9.91,3.0,20.0
686,18.9226719,72.8353146,45.41,10.04,3.0,20.0
687,18.9226729,72.8353156,45.40,9.98,3.0,20.0
688,18.9226739,72.8353167,45.37,10.01,3.0,20.0
689,18.9226749,72.8353177,45.26,9.96,3.0,20.0
690,18.9226758,72.8353187,45.13,9.99,3.0,20.0
691,18.9226768,72.8353198,45.14,9.93,3.0,20.0
692,18.9226778,72.8353208,45.24,10.01,3.0,20.0
693,18.9226788,72.8353219,45.26,10.05,3.0,20.0
694,18.9226797,72.8353229,45.15,10.00,3.0,20.0
695,18.9226807,72.8353240,45.26,10.07,3.0,20.0
696,18.9226817,72.8353250,45.27,9.96,3.0,20.0
697,18.9226827,72.8353260,45.17,10.09,3.0,20.0
698,18.9226837,72.8353271,45.08,10.09,3.0,20.0
699,18.9226846,72.8353281,45.09,9.96,3.0,20.0
700,18.9226856,72.8353291,44.96,9.94,3.0,20.0
701,18.9226866,72.8353302,45.10,9.95,3.0,20.0
702,18.9226876,72.8353312,45.14,10.02,3.0,20.0
703,18.9226886,72.8353323,45.01,10.03,3.0,20.0
704,18.9226895,72.8353333,45.04,10.02,3.0,20.0
705,18.9226905,72.8353343,44.94,10.02,3.0,20.0
706,18.9226915,72.8353354,45.06,9.97,3.0,20.0
707,18.9226925,72.8353364,45.19,9.91,3.0,20.0
708,18.9226934,72.8353375,45.30,9.92,3.0,20.0
709,18.9226944,72.8353385,45.44,10.05,3.0,20.0
710,18.9226954,72.8353395,45.36,9.94,3.0,20.0
711,18.9226964,72.8353406,45.39,10.02,3.0,20.0
712,18.9226973,72.8353416,45.25,10.08,3.0,20.0
713,18.9226983,72.8353427,45.26,10.03,3.0,20.0
714,18.9226993,72.8353437,45.20,9.95,3.0,20.0
715,18.9227003,72.8353448,45.29,9.98,3.0,20.0
716,18.9227013,72.8353458,45.28,10.04,3.0,20.0
717,18.9227022,72.8353468,45.18,9.98,3.0,20.0
718,18.9227032,72.8353479,45.16,9.97,3.0,20.0
719,18.9227042,72.8353489,45.06,10.07,3.0,20.0
720,18.9227052,72.8353500,45.00,10.10,3.0,20.0
721,18.9227062,72.8353510,44.96,9.98,3.0,20.0
722,18.9227071,72.8353520,45.04,10.00,3.0,20.0
723,18.9227081,72.8353531,44.92,9.95,3.0,20.0
724,18.9227091,72.8353541,44.80,9.99,3.0,20.0
725,18.9227101,72.8353551,44.70,9.91,3.0,20.0
726,18.9227111,72.8353562,44.83,10.07,3.0,20.0
727,18.9227121,72.8353572,44.81,10.09,3.0,20.0
728,18.9227130,72.8353582,44.93,10.06,3.0,20.0
729,18.9227140,72.8353593,45.06,10.04,3.0,20.0
730,18.9227150,72.8353603,44.96,9.93,3.0,20.0
731,18.9227160,72.8353613,45.11,9.99,3.0,20.0
732,18.9227170,72.8353624,45.23,10.00,3.0,20.0
733,18.9227179,72.8353634,45.10,9.98,3.0,20.0
734,18.9227189,72.8353645,45.09,9.95,3.0,20.0
735,18.9227199,72.8353655,45.11,9.91,3.0,20.0
736,18.9227209,72.8353665,45.05,10.02,3.0,20.0
737,18.9227218,72.8353676,45.15,10.03,3.0,20.0
738,18.9227228,72.8353686,45.09,9.90,3.0,20.0
739,18.9227238,72.8353697,44.97,9.93,3.0,20.0
740,18.9227248,72.8353707,44.90,9.97,3.0,20.0
741,18.9227258,72.8353717,44.87,9.91,3.0,20.0
742,18.9227268,72.8353728,44.74,10.01,3.0,20.0
743,18.9227277,72.8353738,44.69,9.96,3.0,20.0
744,18.9227287,72.8353748,44.66,9.99,3.0,20.0
745,18.9227297,72.8353759,44.68,10.07,3.0,20.0
746,18.9227307,72.8353769,44.71,10.02,3.0,20.0
747,18.9227317,72.8353779,44.60,9.92,3.0,20.0
748,18.9227327,72.8353789,44.56,10.10,3.0,20.0
749,18.9227337,72.8353800,44.58,9.97,3.0,20.0
750,18.9227347,72.8353810,44.47,10.02,3.0,20.0
751,18.9227357,72.8353820,44.44,9.91,3.0,20.0
752,18.9227366,72.8353831,44.31,10.04,3.0,20.0
753,18.9227376,72.8353841,44.40,10.00,3.0,20.0
754,18.9227386,72.8353851,44.29,10.08,3.0,20.0
755,18.9227396,72.8353861,44.18,10.09,3.0,20.0
756,18.9227406,72.8353871,44.13,9.98,3.0,20.0
757,18.9227416,72.8353882,44.16,10.07,3.0,20.0
758,18.9227426,72.8353892,44.19,10.00,3.0,20.0
759,18.9227436,72.8353902,44.19,10.00,3.0,20.0
760,18.9227446,72.8353912,44.21,9.99,3.0,20.0
761,18.9227456,72.8353923,44.07,9.97,3.0,20.0
762,18.9227466,72.8353933,43.95,9.98,3.0,20.0
763,18.9227476,72.8353943,43.89,10.08,3.0,20.0
764,18.9227486,72.8353953,44.01,10.03,3.0,20.0
765,18.9227496,72.8353963,44.03,9.95,3.0,20.0
766,18.9227506,72.8353973,44.08,10.09,3.0,20.0
767,18.9227516,72.8353984,44.10,9.95,3.0,20.0
768,18.9227526,72.8353994,43.97,10.00,3.0,20.0
769,18.9227536,72.8354004,43.98,10.04,3.0,20.0
770,18.9227546,72.8354014,44.06,9.98,3.0,20.0
771,18.9227556,72.8354024,44.16,9.95,3.0,20.0
772,18.9227566,72.8354035,44.18,10.04,3.0,20.0
773,18.9227576,72.8354045,44.09,9.99,3.0,20.0
774,18.9227586,72.8354055,44.06,9.98,3.0,20.0
775,18.9227596,72.8354065,43.97,10.00,3.0,20.0
776,18.9227606,72.8354075,44.01,9.99,3.0,20.0
777,18.9227616,72.8354086,44.11,10.05,3.0,20.0
778,18.9227625,72.8354096,44.17,10.00,3.0,20.0
779,18.9227635,72.8354106,44.19,10.10,3.0,20.0
780,18.9227645,72.8354116,44.18,9.98,3.0,20.0
781,18.9227655,72.8354127,44.32,9.99,3.0,20.0
782,18.9227665,72.8354137,44.33,10.01,3.0,20.0
783,18.9227675,72.8354147,44.38,10.07,3.0,20.0
784,18.9227685,72.8354157,44.44,10.06,3.0,20.0
785,18.9227695,72.8354168,44.37,10.00,3.0,20.0
786,18.9227705,72.8354178,44.50,9.96,3.0,20.0
787,18.9227715,72.8354188,44.44,10.09,3.0,20.0
788,18.9227725,72.8354198,44.59,10.05,3.0,20.0
789,18.9227735,72.8354209,44.65,10.04,3.0,20.0
790,18.9227744,72.8354219,44.65,10.00,3.0,20.0
791,18.9227754,72.8354229,44.66,10.09,3.0,20.0
792,18.9227764,72.8354240,44.73,9.96,3.0,20.0
793,18.9227774,72.8354250,44.75,10.01,3.0,20.0
794,18.9227784,72.8354260,44.87,9.98,3.0,20.0
795,18.9227794,72.8354271,44.83,10.05,3.0,20.0
796,18.9227804,72.8354281,44.72,9.91,3.0,20.0
797,18.9227813,72.8354291,44.86,9.92,3.0,20.0
798,18.9227823,72.8354302,44.98,10.03,3.0,20.0
799,18.9227833,72.8354312,45.06,9.94,3.0,20.0
800,18.9227843,72.8354323,45.16,9.95,3.0,20.0
801,18.9227853,72.8354333,45.17,9.95,3.0,20.0
802,18.9227862,72.8354343,45.06,10.05,3.0,20.0
803,18.9227872,72.8354354,44.98,9.91,3.0,20.0
804,18.9227882,72.8354364,45.10,9.95,3.0,20.0
805,18.9227892,72.8354374,45.02,9.92,3.0,20.0
806,18.9227902,72.8354385,44.97,9.99,3.0,20.0
807,18.9227911,72.8354395,45.02,9.93,3.0,20.0
808,18.9227921,72.8354406,45.16,10.10,3.0,20.0
809,18.9227931,72.8354416,45.06,10.03,3.0,20.0
810,18.9227941,72.8354426,45.17,10.00,3.0,20.0
811,18.9227950,72.8354437,45.22,10.05,3.0,20.0
812,18.9227960,72.8354447,45.16,9.96,3.0,20.0
813,18.9227970,72.8354458,45.02,10.05,3.0,20.0
814,18.9227980,72.8354468,45.07,9.95,3.0,20.0
815,18.9227990,72.8354478,45.14,10.07,3.0,20.0
816,18.9227999,72.8354489,45.00,10.08,3.0,20.0
817,18.9228009,72.8354499,44.98,10.07,3.0,20.0
818,18.9228019,72.8354509,45.11,9.91,3.0,20.0
819,18.9228029,72.8354520,45.21,10.06,3.0,20.0
820,18.9228039,72.8354530,45.11,10.05,3.0,20.0
821,18.9228048,72.8354541,45.23,9.96,3.0,20.0
822,18.9228058,72.8354551,45.09,9.96,3.0,20.0
823,18.9228068,72.8354561,45.12,10.09,3.0,20.0
824,18.9228078,72.8354572,45.07,9.99,3.0,20.0
825,18.9228088,72.8354582,45.11,10.00,3.0,20.0
826,18.9228097,72.8354593,45.23,9.93,3.0,20.0
827,18.9228107,72.8354603,45.23,9.95,3.0,20.0
828,18.9228117,72.8354613,45.32,9.97,3.0,20.0
829,18.9228127,72.8354624,45.39,10.03,3.0,20.0
830,18.9228136,72.8354634,45.46,9.90,3.0,20.0
831,18.9228146,72.8354645,45.41,9.96,3.0,20.0
832,18.9228156,72.8354655,45.46,9.94,3.0,20.0
833,18.9228166,72.8354666,45.49,10.03,3.0,20.0
834,18.9228175,72.8354676,45.47,9.99,3.0,20.0
835,18.9228185,72.8354687,45.41,9.98,3.0,20.0
836,18.9228195,72.8354697,45.29,10.10,3.0,20.0
837,18.9228205,72.8354707,45.29,10.09,3.0,20.0
838,18.9228214,72.8354718,45.14,9.98,3.0,20.0
839,18.9228224,72.8354728,45.12,9.95,3.0,20.0
840,18.9228234,72.8354739,45.07,10.02,3.0,20.0
841,18.9228244,72.8354749,45.09,9.95,3.0,20.0
842,18.9228254,72.8354759,45.05,9.95,3.0,20.0
843,18.9228263,72.8354770,45.10,9.99,3.0,20.0
844,18.9228273,72.8354780,45.00,10.04,3.0,20.0
845,18.9228283,72.8354791,45.13,10.08,3.0,20.0
846,18.9228293,72.8354801,45.21,10.04,3.0,20.0
847,18.9228302,72.8354811,45.25,10.09,3.0,20.0
848,18.9228312,72.8354822,45.21,9.94,3.0,20.0
849,18.9228322,72.8354832,45.35,10.00,3.0,20.0
850,18.9228332,72.8354843,45.33,10.10,3.0,20.0
851,18.9228342,72.8354853,45.29,10.04,3.0,20.0
852,18.9228351,72.8354864,45.42,10.05,3.0,20.0
853,18.9228361,72.8354874,45.51,10.07,3.0,20.0
854,18.9228371,72.8354884,45.59,10.04,3.0,20.0
855,18.9228380,72.8354895,45.62,10.06,3.0,20.0
856,18.9228390,72.8354905,45.62,10.01,3.0,20.0
857,18.9228400,72.8354916,45.58,10.08,3.0,20.0
858,18.9228410,72.8354926,45.47,10.07,3.0,20.0
859,18.9228419,72.8354937,45.59,9.94,3.0,20.0
860,18.9228429,72.8354947,45.60,9.93,3.0,20.0
861,18.9228439,72.8354958,45.70,9.99,3.0,20.0
862,18.9228448,72.8354968,45.76,10.04,3.0,20.0
863,18.9228458,72.8354979,45.75,10.08,3.0,20.0
864,18.9228468,72.8354989,45.74,9.91,3.0,20.0
865,18.9228477,72.8355000,45.63,9.98,3.0,20.0
866,18.9228487,72.8355010,45.65,10.01,3.0,20.0
867,18.9228497,72.8355021,45.70,9.96,3.0,20.0
868,18.9228506,72.8355031,45.56,9.95,3.0,20.0
869,18.9228516,72.8355042,45.41,9.94,3.0,20.0
870,18.9228526,72.8355052,45.28,9.98,3.0,20.0
871,18.9228536,72.8355063,45.34,10.01,3.0,20.0
872,18.9228546,72.8355073,45.21,10.08,3.0,20.0
873,18.9228555,72.8355083,45.35,9.99,3.0,20.0
874,18.9228565,72.8355094,45.29,9.94,3.0,20.0
875,18.9228575,72.8355104,45.18,10.03,3.0,20.0
876,18.9228585,72.8355115,45.25,10.09,3.0,20.0
877,18.9228594,72.8355125,45.21,10.08,3.0,20.0
878,18.9228604,72.8355135,45.19,10.08,3.0,20.0
879,18.9228614,72.8355146,45.16,9.92,3.0,20.0
880,18.9228624,72.8355156,45.30,10.07,3.0,20.0
881,18.9228633,72.8355167,45.19,10.07,3.0,20.0
882,18.9228643,72.8355177,45.07,10.10,3.0,20.0
883,18.9228653,72.8355187,45.04,9.93,3.0,20.0
884,18.9228663,72.8355198,45.18,10.07,3.0,20.0
885,18.9228673,72.8355208,45.26,10.10,3.0,20.0
886,18.9228682,72.8355219,45.25,10.04,3.0,20.0
887,18.9228692,72.8355229,45.23,9.98,3.0,20.0
888,18.9228702,72.8355240,45.15,9.99,3.0,20.0
889,18.9228712,72.8355250,45.04,9.94,3.0,20.0
890,18.9228721,72.8355260,45.16,10.05,3.0,20.0
891,18.9228731,72.8355271,45.01,10.03,3.0,20.0
892,18.9228741,72.8355281,45.05,10.09,3.0,20.0
893,18.9228751,72.8355291,45.17,9.95,3.0,20.0
894,18.9228761,72.8355302,45.04,10.02,3.0,20.0
895,18.9228770,72.8355312,45.02,10.03,3.0,20.0
896,18.9228780,72.8355323,45.13,9.95,3.0,20.0
897,18.9228790,72.8355333,44.99,9.99,3.0,20.0
898,18.9228800,72.8355343,45.01,10.05,3.0,20.0
899,18.9228810,72.8355354,45.09,9.93,3.0,20.0
900,18.9228819,72.8355364,45.24,9.95,3.0,20.0
901,18.9228829,72.8355375,45.36,10.02,3.0,20.0
902,18.9228839,72.8355385,45.39,10.05,3.0,20.0
903,18.9228849,72.8355395,45.48,9.95,3.0,20.0
904,18.9228858,72.8355406,45.59,10.10,3.0,20.0
905,18.9228868,72.8355416,45.60,9.98,3.0,20.0
906,18.9228878,72.8355427,45.53,10.01,3.0,20.0
907,18.9228888,72.8355437,45.56,10.05,3.0,20.0
908,18.9228897,72.8355448,45.46,10.04,3.0,20.0
909,18.9228907,72.8355458,45.48,9.91,3.0,20.0
910,18.9228917,72.8355469,45.43,10.03,3.0,20.0
911,18.9228926,72.8355479,45.40,10.00,3.0,20.0
912,18.9228936,72.8355490,45.46,9.98,3.0,20.0
913,18.9228946,72.8355500,45.40,9.94,3.0,20.0
914,18.9228956,72.8355511,45.41,9.95,3.0,20.0
915,18.9228965,72.8355521,45.33,10.07,3.0,20.0
916,18.9228975,72.8355531,45.22,9.99,3.0,20.0
917,18.9228985,72.8355542,45.09,9.98,3.0,20.0
918,18.9228995,72.8355552,45.06,10.01,3.0,20.0
919,18.9229005,72.8355562,45.03,9.95,3.0,20.0
920,18.9229014,72.8355573,44.98,9.92,3.0,20.0
921,18.9229024,72.8355583,44.96,9.97,3.0,20.0
922,18.9229034,72.8355594,44.97,10.07,3.0,20.0
923,18.9229044,72.8355604,44.84,9.98,3.0,20.0
924,18.9229054,72.8355614,44.87,9.91,3.0,20.0
925,18.9229064,72.8355625,44.74,10.06,3.0,20.0
926,18.9229073,72.8355635,44.77,10.03,3.0,20.0
927,18.9229083,72.8355645,44.68,9.94,3.0,20.0
928,18.9229093,72.8355656,44.80,9.96,3.0,20.0
929,18.9229103,72.8355666,44.93,9.94,3.0,20.0
